name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Jan Lonnemann,Prof. Dr. | Empirische Kindheitsforschung,"Department Grundschulpädagogik, Humanwissenschaftliche Fakultät (Strukturbereich Bildungswissenschaften)",,https://www.uni-potsdam.de/de/eki/index,https://www.uni-potsdam.de/de/bildungswissenschaften/studienbereiche/grundschulpaedagogik,"campus=Golm (Wissenschaftspark); evidence: unit ""Kontakt"" block gives Karl-Liebknecht-Str. 24-25, 14476 Potsdam OT Golm; faculty overview prints the surname as 'Lonneman', the chair's own publication list uses 'Lonnemann' [collected in the University of Potsdam faculty slice: human_de]"
Anna-Dorothea Ludewig,"Vertretungsprofessorin, Institut für Jüdische Studien und Religionswissenschaft (Religions- und Kulturgeschichte Mittel- und Osteuropas)","Institut für Jüdische Studien und Religionswissenschaft, Philosophische Fakultät","Moses Mendelssohn Zentrum für europäisch-jüdische Studien (MMZ), Potsdam",https://www.uni-potsdam.de/de/js-rw/das-institut/profjuddenk/religions-und-kulturgeschichte-mittel-und-osteuropas/vertretungsprof-dr-anna-dorothea-ludewig,https://www.uni-potsdam.de/de/js-rw/institut/kollegium,"Vertretungsprofessur (interim), printed in the institute's Kollegium list as 'Ludewig, Anna-Dorothea, PD. Vertretungsprofessorin'; not on the faculty professorium page. campus=Neues Palais (Am Neuen Palais 10, 14469 Potsdam); evidence=institute website postal address. confidence=low [collected in the University of Potsdam faculty slice: wiso_phil]"
Christoph Luther,"Lehrbefugnis für Bürgerliches Recht, Deutsche und Europäische Rechtsgeschichte, Handels-, Gesellschafts- und Medienrecht sowie Rechtstheorie","Fachbereich Bürgerliches Recht, Juristische Fakultät",,https://www.uni-potsdam.de/de/ls-rechtsgeschichte/1/apl-prof-dr-christoph-luther,https://www.uni-potsdam.de/de/jura/ful/lehrstuehle-und-professuren/buergerliches-recht,"apl. Prof. (listed by the faculty under 'Außerplanmäßige Professuren') - titular rather than budgeted chair; INCLUDED per instruction. campus=Griebnitzsee (August-Bebel-Str. 89, 14482 Potsdam); evidence=Juristische Fakultät contact block (chair page gave no own address). confidence=low [collected in the University of Potsdam faculty slice: wiso_phil]"
Lutz Lammers,Lehrbefugnis Öffentliches Recht und Steuerrecht,"Fachbereich Öffentliches Recht, Juristische Fakultät",,https://www.uni-potsdam.de/de/prof-lammers/index,https://www.uni-potsdam.de/de/jura/ful/lehrstuehle-und-professuren/oeffentliches-recht,"apl. Prof.; titular rather than budgeted chair; INCLUDED per instruction. campus=Griebnitzsee (August-Bebel-Str. 89, 14482 Potsdam); evidence=Juristische Fakultät contact block (chair page gave no own address). confidence=low [collected in the University of Potsdam faculty slice: wiso_phil]"
Jürgen Mackert,Professur für Allgemeine Soziologie,"Fachgruppe Soziologie, Wirtschafts- und Sozialwissenschaftliche Fakultät",,https://www.uni-potsdam.de/de/allg-soziologie/index,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen,"campus=Griebnitzsee (August-Bebel-Str. 89, 14482 Potsdam); evidence=chair/faculty page postal address [collected in the University of Potsdam faculty slice: wiso_phil]"
Magdalena Hipp,Professur für soziale Ungleichheit und Sozialpolitik (Gemeinsame Berufung mit dem WZB),"Fachgruppe Soziologie, Wirtschafts- und Sozialwissenschaftliche Fakultät",WZB Wissenschaftszentrum Berlin für Sozialforschung: joint appointment (gemeinsame Berufung),https://www.uni-potsdam.de/de/sozialeungleichheit/index,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen,JOINT APPOINTMENT UP + WZB Berlin. campus=unclear (chair page shows only the generic UP address Am Neuen Palais 10); WiSo faculty seat is Griebnitzsee. confidence=low [collected in the University of Potsdam faculty slice: wiso_phil]
Maik Heistermann,HochschullehrerInnen - Analyse hydrologischer Systeme | PD Dr.,"Analyse hydrologischer Systeme, Institut für Umweltwissenschaften und Geographie",,,https://www.uni-potsdam.de/de/umwelt/institut/alle-mitarbeiterinnen,"campus=Golm. Evidence: 'Kontakt und Lageplan' page: 'Universität Potsdam, OT Golm, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'; offices in Haus 32 and Haus 12 (Geoökologie) and Haus 24 (Geographie). confidence=low: Privatdozent, not a professor, but the institute lists him in its 'HochschullehrerInnen' table. Missing: whether he heads an independent group. [collected in the University of Potsdam faculty slice: mathnat]"
Maik Heinemann,"Professur für Wachstum, Integration und nachhaltige Entwicklung","Fachgruppe Volkswirtschaftslehre, Wirtschafts- und Sozialwissenschaftliche Fakultät",,http://www.uni-potsdam.de/makrooekonomie,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen,"campus=Griebnitzsee (August-Bebel-Str. 89, 14482 Potsdam); evidence=chair/faculty page postal address [collected in the University of Potsdam faculty slice: wiso_phil]"
Maja Linke,Prof. Dr. | Professur für Künstlerische Praxis mit dem Schwerpunkt Malerei/Grafik,"Department Musik und Kunst, Humanwissenschaftliche Fakultät (Strukturbereich Bildungswissenschaften)",,https://www.uni-potsdam.de/de/kunst/professur-fuer-kunstpraxis,https://www.uni-potsdam.de/de/bildungswissenschaften/studienbereiche/musik-und-kunst,"campus=Golm; evidence: Kunst unit contact block ""Karl-Liebknecht-Strasse 24-25, 14476 Potsdam"" [collected in the University of Potsdam faculty slice: human_de]"
Maja Apelt,Professur für Organisations- und Verwaltungssoziologie,"Fachgruppe Soziologie, Wirtschafts- und Sozialwissenschaftliche Fakultät",,http://www.uni-potsdam.de/ls-apelt/,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen,"campus=Griebnitzsee (August-Bebel-Str. 89, 14482 Potsdam); evidence=chair/faculty page postal address [collected in the University of Potsdam faculty slice: wiso_phil]"
Aswin Mangerich,Professuren und Forschungsgruppen - ETOX (Prof. Dr. A. Mangerich) | Professur Ernährungstoxikologie,"Professur Ernährungstoxikologie (ETOX), Institut für Ernährungswissenschaft",,https://www.uni-potsdam.de/de/ernährungstoxikologie/index,https://www.uni-potsdam.de/de/iew/,"campus=Golm. Evidence: IEW contact block 'Standort Golm ... Golm, Haus 29, Raum 0.12, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'. Group page gives 'Professur für Ernährungstoxikologie, Karl-Liebknecht-Str. 24-25, D-14476 Potsdam'. [collected in the University of Potsdam faculty slice: mathnat]"
Marco Caliendo,Professur für Empirische Wirtschaftsforschung,"Fachgruppe Volkswirtschaftslehre, Wirtschafts- und Sozialwissenschaftliche Fakultät",,http://www.uni-potsdam.de/empwifo,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen,"campus=Griebnitzsee (August-Bebel-Str. 89, 14482 Potsdam); evidence=chair/faculty page postal address [collected in the University of Potsdam faculty slice: wiso_phil]"
Marcus Grum,"Juniorprofessur für Wirtschaftsinformatik, insbesondere KI-basierte Anwendungssysteme (Timeline Stiftungsprofessur)","Fachgruppe Betriebswirtschaftslehre, Wirtschafts- und Sozialwissenschaftliche Fakultät","Timeline (Stiftungsprofessur, endowing company)",http://lupo-projekt.de/lehrstuhl/personen/lehrstuhlinhaber/jun-prof-dr-ing-marcus-grum,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen,campus=Griebnitzsee (14482 Potsdam); evidence=chair page postal code [collected in the University of Potsdam faculty slice: wiso_phil]
Marcus Brändle,Professur für Technikdidaktik für das berufliche Lehramt (in Vertretung),"Fachgruppe Ökonomische und Technische Bildung, Wirtschafts- und Sozialwissenschaftliche Fakultät",,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen/wirtschaftspaedagogik-fuer-das-berufliche-lehramt-1,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen,"Vertretungsprofessur; faculty prints 'Dr. Marcus Brändle (in Vertretung)' - holds the chair on an interim basis, not a Prof. title. campus=Griebnitzsee (August-Bebel-Str. 89, 14482 Potsdam); evidence=chair page address. confidence=low [collected in the University of Potsdam faculty slice: wiso_phil]"
Margret Bülow,Professuren und Forschungsgruppen - BCE (Prof. Dr. Margret Bülow) | Professur Biochemie der Ernährung,"Professur Biochemie der Ernährung (BCE), Institut für Ernährungswissenschaft",,https://www.uni-potsdam.de/de/bce/index,https://www.uni-potsdam.de/de/iew/,"campus=Golm. Evidence: IEW contact block 'Standort Golm ... Golm, Haus 29, Raum 0.12, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'. Group page title 'Professur Biochemie der Ernährung', contact 'Golm, Haus 29, Raum: 0.12'. [collected in the University of Potsdam faculty slice: mathnat]"
Maria Maares,Professuren und Forschungsgruppen - LMC (Prof. Dr. M. Maares) | Professur Lebensmittelchemie,"Professur Lebensmittelchemie (LMC), Institut für Ernährungswissenschaft",,https://www.uni-potsdam.de/de/lebensmittelchemie/index,https://www.uni-potsdam.de/de/iew/,"campus=Golm. Evidence: IEW contact block 'Standort Golm ... Golm, Haus 29, Raum 0.12, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'. Group page contact 'Haus 29, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'. [collected in the University of Potsdam faculty slice: mathnat]"
Marina Höhne,Professuren am Institut für Informatik und Computational Science - Digital Bioeconomy,"Digital Bioeconomy, Institut für Informatik und Computational Science",Leibniz-Institut für Agrartechnik und Bioökonomie Potsdam (ATB) - gemeinsame Berufung,https://www.atb-potsdam.de/en/about-us/team/staff-members/person/marina-hohne,https://www.uni-potsdam.de/de/cs/research/index,"campus=Golm (Wissenschaftspark). Evidence: institute footer on the IfI page gives 'Universität Potsdam, Institut für Informatik und Computational Science, An der Bahn 2, 14476 Potsdam' (Golm CS building). Joint appointment stated on the institute page. [collected in the University of Potsdam faculty slice: mathnat]"
Mark Lawrence,Gemeinsam berufene HochschullehrerInnen ... - Honorarprofessor [ RIFS ] | Prof. Dr.,Institut für Umweltwissenschaften und Geographie,"RIFS Potsdam (Research Institute for Sustainability, Helmholtz-Zentrum Potsdam) - primary employer; Honorarprofessur at UP",,https://www.uni-potsdam.de/de/umwelt/institut/alle-mitarbeiterinnen,"campus=Golm. Evidence: 'Kontakt und Lageplan' page: 'Universität Potsdam, OT Golm, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'; offices in Haus 32 and Haus 12 (Geoökologie) and Haus 24 (Geographie). confidence=low / FLAGGED: Honorarprofessur; spec says EXCLUDE honorary. RIFS is on the Telegrafenberg / Berliner Straße 130, 14467 Potsdam - off-campus. [collected in the University of Potsdam faculty slice: mathnat]"
Eva Markowsky,Juniorprofessur in Quantitative Economics,"Fachgruppe Volkswirtschaftslehre, Wirtschafts- und Sozialwissenschaftliche Fakultät",,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen/juniorprofessur-fuer-quantitative-economics,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen,"campus=Griebnitzsee (August-Bebel-Str. 89, 14482 Potsdam); evidence=chair/faculty page postal address [collected in the University of Potsdam faculty slice: wiso_phil]"
Markus Hecher,Theoretische Informatik - N.N. Vertretung: Dr. Markus Hecher,"Theoretische Informatik, Institut für Informatik und Computational Science",,,https://www.uni-potsdam.de/de/cs/research/index,"campus=Golm (Wissenschaftspark). Evidence: institute footer on the IfI page gives 'Universität Potsdam, Institut für Informatik und Computational Science, An der Bahn 2, 14476 Potsdam' (Golm CS building). confidence=low: chair is vacant (N.N.); listed only as 'Vertretung' (acting chair holder). Missing: whether he has an independent position. [collected in the University of Potsdam faculty slice: mathnat]"
Markus Antonietti,Honorarprofessuren - MPIKG,Institut für Chemie,Max-Planck-Institut für Kolloid- und Grenzflächenforschung (MPIKG) - primary employer,,https://www.chem.uni-potsdam.de/index.php?lang=de&action=honor,"campus=Golm. Evidence: chem.uni-potsdam.de homepage text 'Sie finden uns im Wissenschaftspark Golm'; address 'Karl-Liebknecht-Str. 24-25, 14476 Potsdam'; Institutsleitung room 'Haus 26 / 2.61'; other rooms Haus 25 / Haus 29. confidence=low / FLAGGED: Honorarprofessur; spec says EXCLUDE honorary titles. Row kept for visibility. MPIKG sits on the Golm science park (Am Mühlenberg 1, 14476 Potsdam-Golm). [collected in the University of Potsdam faculty slice: mathnat]"
Markus Grebe,Ordentliche Professuren - Pflanzenphysiologie,"AG Pflanzenphysiologie, Institut für Biochemie und Biologie",,,https://www.uni-potsdam.de/de/ibb/arbeitsgruppen/professuren-ags,"campus=Golm. Evidence: IBB 'Standorte' page names 'Standort Golm ... Karl-Liebknecht-Straße 24-25, 14476 Potsdam' as Hauptstandort der Arbeitsgruppen; second IBB site 'Maulbeerallee' (Botanischer Garten, near Neues Palais) exists for the Botanical Garden. [collected in the University of Potsdam faculty slice: mathnat]"
Magdalena Marszałek,Professur für Slavische Literatur- und Kulturwissenschaft/Polonistik,"Institut für Slavistik, Philosophische Fakultät",Member of the Institut für Jüdische Studien und Religionswissenschaft (Mitgliedschaft im Institut),https://www.uni-potsdam.de/slavistik-polonistik/index.html,https://www.uni-potsdam.de/de/philfak/fakultaet/personalia/professorium,"campus=Neues Palais (Am Neuen Palais 10, 14469 Potsdam); evidence=institute website postal address [collected in the University of Potsdam faculty slice: wiso_phil]"
Martin Fischer,"Prof. Martin Fischer, PhD | Querschnittsprofessur Kognitive Wissenschaften","Department Psychologie, Humanwissenschaftliche Fakultät (Strukturbereich Kognitionswissenschaften)",,https://www.uni-potsdam.de/de/pecog/mitarbeiterinnen/prof-martin-fischer-phd,https://www.uni-potsdam.de/de/kognitionswissenschaften/zusammensetzung-des-strukturbereichs/professuren-im-department-psychologie,"campus=Golm (Wissenschaftspark); evidence: unit ""Kontakt"" block gives Karl-Liebknecht-Str. 24-25, 14476 Potsdam OT Golm; also Prodekan fuer Forschung und wissenschaftlichen Nachwuchs der HWF [collected in the University of Potsdam faculty slice: human_de]"
Martin Brunner,Prof. Dr. | Professur für Quantitative Methoden in den Bildungswissenschaften,"Department Erziehungswissenschaft, Humanwissenschaftliche Fakultät (Strukturbereich Bildungswissenschaften)",,https://www.uni-potsdam.de/de/quantmethoden/index,https://www.uni-potsdam.de/de/bildungswissenschaften/studienbereiche/erziehungswissenschaft,"campus=Golm (Wissenschaftspark); evidence: unit ""Kontakt"" block gives Karl-Liebknecht-Str. 24-25, 14476 Potsdam OT Golm [collected in the University of Potsdam faculty slice: human_de]"
Martin Herold,Gemeinsam berufene HochschullehrerInnen an außeruniversitären Forschungsinstitutionen und außerplanmäßige Professuren - Fernerkundung und Geoinformatik [ GFZ ] | Prof. Dr.,"Fernerkundung und Geoinformatik [ GFZ ], Institut für Umweltwissenschaften und Geographie",GFZ - gemeinsam berufen mit GFZ,,https://www.uni-potsdam.de/de/umwelt/institut/alle-mitarbeiterinnen,"campus=Golm. Evidence: 'Kontakt und Lageplan' page: 'Universität Potsdam, OT Golm, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'; offices in Haus 32 and Haus 12 (Geoökologie) and Haus 24 (Geographie). Joint appointment; primary site GFZ Telegrafenberg - off-campus. [collected in the University of Potsdam faculty slice: mathnat]"
Martin Leubner,Professur für Didaktik der deutschen Literatur,"Institut für Germanistik, Philosophische Fakultät",,http://www.uni-potsdam.de/did-lit/index.html,https://www.uni-potsdam.de/de/philfak/fakultaet/personalia/professorium,"campus=Neues Palais (Am Neuen Palais 10, 14469 Potsdam); evidence=institute website postal address [collected in the University of Potsdam faculty slice: wiso_phil]"
Matias Bargheer,Ordentliche Professuren - Ultraschnelle Dynamik kondensierter Materie,"Ultraschnelle Dynamik kondensierter Materie, Institut für Physik und Astronomie",,,https://www.uni-potsdam.de/de/physik/institut/professuren,"campus=Golm. Evidence: institute contact block 'Campus Golm, Haus 28, Karl-Liebknecht-Straße 24/25, 14476 Potsdam OT Golm'. [collected in the University of Potsdam faculty slice: mathnat]"
Claudia Matthäus,Professuren und Forschungsgruppen - ZPE (Prof. Dr. C. Matthäus) | Zelluläre Physiologie der Ernährung,"Zelluläre Physiologie der Ernährung (ZPE), Institut für Ernährungswissenschaft",,https://www.uni-potsdam.de/de/zpe/index,https://www.uni-potsdam.de/de/iew/,"campus=Golm. Evidence: IEW contact block 'Standort Golm ... Golm, Haus 29, Raum 0.12, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'. Group page contact 'Karl-Liebknecht-Str. 25, Haus 29, Raum 0.08, 14476 Potsdam-Golm'. Note: the IEW nav abbreviates her as 'Prof. Dr. C. Matthäus'; the group page prints 'Prof. Dr. Claudia Matthäus'. [collected in the University of Potsdam faculty slice: mathnat]"
Matthias Holschneider,Professuren am Institut für Mathematik - Angewandte Mathematik | Prof. Dr.,"Angewandte Mathematik, Institut für Mathematik",,https://www.math.uni-potsdam.de/professuren/angewandte-mathematik,https://www.math.uni-potsdam.de/professuren,"campus=Golm. Evidence: institute contact block 'Institut für Mathematik, Campus Golm, Haus 9, Karl-Liebknecht-Str. 24-25, D-14476 Potsdam OT Golm'. [collected in the University of Potsdam faculty slice: mathnat]"
Matthias Keller,Professuren am Institut für Mathematik - Graphentheorie | Prof. Dr.,"Graphentheorie, Institut für Mathematik",,https://www.math.uni-potsdam.de/professuren/graphentheorie,https://www.math.uni-potsdam.de/professuren,"campus=Golm. Evidence: institute contact block 'Institut für Mathematik, Campus Golm, Haus 9, Karl-Liebknecht-Str. 24-25, D-14476 Potsdam OT Golm'. [collected in the University of Potsdam faculty slice: mathnat]"
Matthias Hartlieb,Forschungsgruppen und Habilitierende - Polymere Biomaterialien,"Polymere Biomaterialien, Institut für Chemie",,https://www.uni-potsdam.de/en/polybio/index,https://www.chem.uni-potsdam.de/index.php?lang=de&action=foha,"campus=Golm. Evidence: chem.uni-potsdam.de homepage text 'Sie finden uns im Wissenschaftspark Golm'; address 'Karl-Liebknecht-Str. 24-25, 14476 Potsdam'; Institutsleitung room 'Haus 26 / 2.61'; other rooms Haus 25 / Haus 29. confidence=low: listed by the institute under 'Forschungsgruppen und Habilitierende' with an own group page, i.e. an independent/junior research group leader, but the page does not state a funding line (Emmy Noether etc.) or whether they sit inside another chair. Jolanda Hermanns is printed as 'PD Dr.'. [collected in the University of Potsdam faculty slice: mathnat]"
Matthias Kalkuhl,"Professor für Klimawandel, Entwicklung und Wirtschaftswachstum (Gemeinsame Berufung mit dem PIK)","Fachgruppe Volkswirtschaftslehre, Wirtschafts- und Sozialwissenschaftliche Fakultät",Potsdam-Institut für Klimafolgenforschung (PIK): joint appointment (gemeinsame Berufung); personal page hosted at pik-potsdam.de,https://www.pik-potsdam.de/members/mkalkuhl,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen,"JOINT APPOINTMENT UP + PIK. campus=unclear for the UP part; PIK sits on Telegrafenberg, Potsdam. confidence=low [collected in the University of Potsdam faculty slice: wiso_phil]"
Matthias Klumm,Professur für Englische Sprache der Gegenwart (Lehrstuhlvertretung),"Institut für Anglistik und Amerikanistik, Philosophische Fakultät",,https://www.uni-potsdam.de/en/iaa-pde-ll/index,https://www.uni-potsdam.de/de/philfak/fakultaet/personalia/professorium,"Lehrstuhlvertretung (interim chair holder), printed as 'Lehrstuhlvertretung: PD Dr. Matthias Klumm'; the W3 professorship for Contemporary English Language has completed its appointment procedure per the faculty's Berufungsverfahren page, so the permanent holder may already have changed. campus=Neues Palais (Am Neuen Palais 10, 14469 Potsdam); evidence=institute website postal address. confidence=low [collected in the University of Potsdam faculty slice: wiso_phil]"
Matthias Granzow-Emden,Professur für Didaktik der deutschen Sprache,"Institut für Germanistik, Philosophische Fakultät",,http://www.uni-potsdam.de/sprachdidaktik/index.html,https://www.uni-potsdam.de/de/philfak/fakultaet/personalia/professorium,"campus=Neues Palais (Am Neuen Palais 10, 14469 Potsdam); evidence=institute website postal address [collected in the University of Potsdam faculty slice: wiso_phil]"
Matthias Asche,Professur für Allgemeine Geschichte der Frühen Neuzeit,"Historisches Institut, Philosophische Fakultät",,https://www.uni-potsdam.de/hi-fruehe-neuzeit/professur.html,https://www.uni-potsdam.de/de/philfak/fakultaet/personalia/professorium,"campus=Neues Palais (Am Neuen Palais 10, 14469 Potsdam); evidence=institute website postal address [collected in the University of Potsdam faculty slice: wiso_phil]"
Maud Hietzge,Dr. | Lehrstuhlinhaberin/Vertretung Sportdidaktik unter Berücksichtigung der Sekundarstufe,"Department Sport- und Gesundheitswissenschaften, Humanwissenschaftliche Fakultät",,https://www.uni-potsdam.de/de/sportdidaktik/index,https://www.uni-potsdam.de/de/bildungswissenschaften/studienbereiche/sport-1,"campus=Golm; evidence: chair page Kontakt ""Karl-Liebknecht-Str. 24/25, Haus 24, 14476 Potsdam""; confidence=low - Lehrstuhlvertretung (temporary substitute), W2 appointment in preparation [collected in the University of Potsdam faculty slice: human_de]"
Maximilian Lein,Professuren am Institut für Mathematik - Mathematische Physik | Prof. Dr.,"Mathematische Physik, Institut für Mathematik",,,https://www.math.uni-potsdam.de/professuren,"campus=Golm. Evidence: institute contact block 'Institut für Mathematik, Campus Golm, Haus 9, Karl-Liebknecht-Str. 24-25, D-14476 Potsdam OT Golm'. [collected in the University of Potsdam faculty slice: mathnat]"
Maximilian Kleinert,Gemeinsame Berufungen mit DIfE - MPEN (Prof. Dr. M. Kleinert),Abteilung Molekulare Physiologie der Bewegung und Ernährung (MPEN) / Institut für Ernährungswissenschaft,"Deutsches Institut für Ernährungsforschung Potsdam-Rehbrücke (DIfE), Leibniz-Institut - gemeinsame Berufung (UP nav section 'Gemeinsame Berufungen mit DIfE'); full first name taken from the linked DIfE department page",https://www.dife.de/forschung/abteilungen-und-forschungsgruppen/molekulare-physiologie-der-bewegung-und-ernährung/,https://www.uni-potsdam.de/de/iew/,"campus=off-campus Rehbrücke/Nuthetal (NOT one of the three Potsdam campuses). Evidence: IEW contact block 'Standort Rehbrücke ... Arthur-Scheunert-Allee 155, 14558 Nuthetal'; institute banner 'Standort Rehbrücke: Arthur-Scheunert-Allee 114-116, 14558 Nuthetal'. Joint appointment; DIfE is at Arthur-Scheunert-Allee 114-116, 14558 Nuthetal (Potsdam-Rehbrücke) - ~7 km from the Golm campus, off-campus. [collected in the University of Potsdam faculty slice: mathnat]"
Frank Mayer,Prof. Dr. | Professur Sportmedizin und Sportorthopädie,"Department Sport- und Gesundheitswissenschaften, Humanwissenschaftliche Fakultät","Hochschulambulanz / Zentrum für Sportmedizin, Freizeit-, Gesundheits- und Leistungssport (named in the chair's own contact block)",https://www.uni-potsdam.de/de/sportmedizin/,https://www.uni-potsdam.de/de/bildungswissenschaften/studienbereiche/sport-1,"campus=Neues Palais; evidence: chair page Kontakt ""Am Neuen Palais 10, Haus 12, 14469 Potsdam"" [collected in the University of Potsdam faculty slice: human_de]"
Carsten Meinert,"Professur für Bürgerliches Recht, Unternehmens- und Steuerrecht","Fachbereich Bürgerliches Recht, Juristische Fakultät",,https://www.uni-potsdam.de/de/unternehmens-und-steuerrecht/index,https://www.uni-potsdam.de/de/jura/ful/lehrstuehle-und-professuren/buergerliches-recht,"campus=Griebnitzsee (August-Bebel-Str. 89, 14482 Potsdam); evidence=chair page postal address [collected in the University of Potsdam faculty slice: wiso_phil]"
Melanie Franke,Prof. Dr. | Professur für Kunstwissenschaft in schulischen Lehr- und Lernkontexten,"Department Musik und Kunst, Humanwissenschaftliche Fakultät (Strukturbereich Bildungswissenschaften)",,https://www.uni-potsdam.de/de/kunst/professur-fuer-kunstwissenschaft,https://www.uni-potsdam.de/de/bildungswissenschaften/studienbereiche/musik-und-kunst,"campus=Golm; evidence: Kunst unit contact block ""Karl-Liebknecht-Strasse 24-25, 14476 Potsdam"" [collected in the University of Potsdam faculty slice: human_de]"
Melina Freitag,Professuren am Institut für Mathematik - Datenassimilation | Prof. Dr.,"Datenassimilation, Institut für Mathematik",,https://www.math.uni-potsdam.de/professuren/datenassimilation,https://www.math.uni-potsdam.de/professuren,"campus=Golm. Evidence: institute contact block 'Institut für Mathematik, Campus Golm, Haus 9, Karl-Liebknecht-Str. 24-25, D-14476 Potsdam OT Golm'. [collected in the University of Potsdam faculty slice: mathnat]"
Gerard de Melo,Prof. Dr. | Fachgebiet Artificial Intelligence and Intelligent Systems,Digital Engineering Fakultät - Fachgebiet Artificial Intelligence and Intelligent Systems; Digital Engineering Fakultät (gemeinsame Fakultät der Universität Potsdam und des Hasso-Plattner-Instituts),"Hasso-Plattner-Institut: the UP Digital-Engineering faculty page lists this person under 'Fachgebiete' with the link pointing to the HPI chair page (hpi.de/forschung/fachgebiete/...), and hpi.de lists the same person under 'HPI-Fachgebiete' - i.e. shown as HPI Fachgebietsleiter/in (chair holder at HPI) while being a professor of the joint UP Digital Engineering Fakultät",https://hpi.de/forschung/fachgebiete/artificial-intelligence-and-intelligent-systems.html,https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete,"campus=Griebnitzsee; evidence: DE-Fakultaet/HPI ""Kontakt"" block gives Prof.-Dr.-Helmert-Str. 2-3, 14482 Potsdam [collected in the University of Potsdam faculty slice: human_de]"
Linda Merkel,"Juniorprofessur für Didaktik des Faches Lebensgestaltung. Ethik, Religionswissenschaft","Institut für Lebensgestaltung - Ethik - Religion (LER), Philosophische Fakultät",,https://www.uni-potsdam.de/de/ler/das-institut/mitarbeiter-a-z/prof-dr-linda-merkel,https://www.uni-potsdam.de/de/philfak/fakultaet/personalia/professorium,"campus=Neues Palais (Am Neuen Palais 10, 14469 Potsdam); evidence=institute website postal address; institute staff list notes 'Elternzeit bis 30.06.2027' (parental leave) - position still held [collected in the University of Potsdam faculty slice: wiso_phil]"
Bruno Merz,Gemeinsam berufene HochschullehrerInnen an außeruniversitären Forschungsinstitutionen und außerplanmäßige Professuren - Ingenieurhydrologie und Management von Georisiken [ GFZ ] | Prof. Dr.-Ing.,"Ingenieurhydrologie und Management von Georisiken [ GFZ ], Institut für Umweltwissenschaften und Geographie",GFZ - gemeinsam berufen mit GFZ,,https://www.uni-potsdam.de/de/umwelt/institut/alle-mitarbeiterinnen,"campus=Golm. Evidence: 'Kontakt und Lageplan' page: 'Universität Potsdam, OT Golm, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'; offices in Haus 32 and Haus 12 (Geoökologie) and Haus 24 (Geographie). Joint appointment; primary site GFZ Telegrafenberg - off-campus. [collected in the University of Potsdam faculty slice: mathnat]"
Christoph Merz,Externe HochschullehrerInnen - Umwelthydrogeologie & Grundwassermanagement ( ZALF ) | Prof. Dr.,"Umwelthydrogeologie & Grundwassermanagement ( ZALF ), Institut für Umweltwissenschaften und Geographie",Leibniz-Zentrum für Agrarlandschaftsforschung ZALF - primary employer,,https://www.uni-potsdam.de/de/umwelt/institut/alle-mitarbeiterinnen,"campus=Golm. Evidence: 'Kontakt und Lageplan' page: 'Universität Potsdam, OT Golm, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'; offices in Haus 32 and Haus 12 (Geoökologie) and Haus 24 (Geographie). confidence=low: listed under 'Externe HochschullehrerInnen' (teaching from an external institute), so probably not a UP position holder. Off-campus. [collected in the University of Potsdam faculty slice: mathnat]"
Jan Metzger,Professuren am Institut für Mathematik - Partielle Differentialgleichungen | Prof. Dr.,"Partielle Differentialgleichungen, Institut für Mathematik",,https://www.math.uni-potsdam.de/professuren/partielle-differentialgleichungen,https://www.math.uni-potsdam.de/professuren,"campus=Golm. Evidence: institute contact block 'Institut für Mathematik, Campus Golm, Haus 9, Karl-Liebknecht-Str. 24-25, D-14476 Potsdam OT Golm'. [collected in the University of Potsdam faculty slice: mathnat]"
