name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Jacob Schewe,Working Group Leader; FutureLab Leader,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Impacts of climate change on human population dynamics; FutureLab Security & Migration (https://www.pik-potsdam.de/en/institute/futurelabs-science-units/security-ethnic-conflicts-and-migration), co-led with Barbora Šedová."
Barbora Šedová,FutureLab Leader,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. FutureLab Security, Ethnic Conflicts and Migration."
Lavinia Baumstark,Lab Leader,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Energy Transition Lab."
Robert Pietzcker,Senior Scientist; Deputy Lab Leader,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: deputy lab leader inside the Energy Transition Lab, with 'Senior Scientist' as the printed position."
Falko Ueckerdt,Senior Scientist and Deputy Lab Leader,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: deputy lab leader inside the Energy Transition Lab, with 'Senior Scientist' as the printed position."
Anders Levermann,Head of Research Department,"RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)","Universität Potsdam — Institut für Physik und Astronomie (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/departments/complexity-science/staff-rd4,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. RD4 is the department named in the task's directory URL; its own page describes it as 'Machine Learning, Nonlinear Methods and Decision Strategies'."
Norbert Marwan,"Deputy Head of Research Department; Head Research Group ""Time Series Analysis"", Adjunct Professor University of Potsdam","RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)",Universität Potsdam — Institut für Geowissenschaften and Institut für Physik und Astronomie (listed as Prof. Dr. habil. Norbert Marwan under 'Weitere Professuren und Dozenten' on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations); the PIK staff page itself prints 'Adjunct Professor University of Potsdam',,https://www.pik-potsdam.de/en/institute/departments/complexity-science/staff-rd4,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Time Series Analysis."
Leonie Wenz,Lab Leader; Deputy Head of Research Department,"RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)","Technische Universität Berlin — Fakultät VI Planen Bauen Umwelt (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/departments/complexity-science/staff-rd4,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Societal Transition and Well-being Lab (https://www.pik-potsdam.de/en/institute/labs/societal-transition-and-well-being), co-led with Linus Mattauch."
Niklas Boers,Working Group Leader,"RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)",Technische Universität München — TUM School of Engineering and Design (listed as Prof. Dr. Niklas Boers under 'Weitere Professuren und Dozenten' on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/departments/complexity-science/staff-rd4,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Artificial Intelligence; the group page prints 'Prof. Dr. Niklas Boers'. Split-post case: he holds a TUM professorship in parallel, so his principal desk may be Munich rather than Potsdam — flagged, not resolved."
Jobst Heitzig,Senior Scientist; Working Group Leader,"RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/complexity-science/staff-rd4,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Behavioural Game Theory and Interacting Agents (BEGA)."
Frank Hellmann,"Working Group Leader; Head of Software, Data and Modeling Council","RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/complexity-science/staff-rd4,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Infrastructure and Complex Networks."
Linus Mattauch,"Lab Leader (Societal Transition and Well-being, co-lead with Leonie Wenz)","RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)",Technische Universität Berlin — Fakultät VII Wirtschaft und Management (listed as Prof. Dr. Linus Mattauch under 'Weitere Professuren und Dozenten' on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/labs/societal-transition-and-well-being,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Named as a Lab Leader on the lab page; he does not appear under a leadership role on the RD4 staff list, so the lab page is the evidence. confidence=low on department attribution."
Helga Weisz,Lead (FutureLab Social Metabolism and Impacts),"FutureLab Social Metabolism and Impacts, Potsdam-Institut für Klimafolgenforschung (PIK)","Humboldt-Universität zu Berlin — Institut für Kulturwissenschaft und Institut für Sozialwissenschaften (joint appointment, listed as Prof. Dr. Helga Weisz on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/futurelabs-science-units/social-metabolism-and-impacts,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Page prints 'Prof. Helga Weisz'."
Peter-Paul Pichler,Deputy Lead (FutureLab Social Metabolism and Impacts),"FutureLab Social Metabolism and Impacts, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/futurelabs-science-units/social-metabolism-and-impacts,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: deputy of a FutureLab rather than head of an independent group."
Sabine Fuss,Working Group Leader; Head of Research Department,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)","Humboldt-Universität zu Berlin — Geographisches Institut (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations); Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin",,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Working group: Sustainable Carbon Management."
Matthias Kalkuhl,Head of Research Department,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)","Universität Potsdam — Wirtschafts- und Sozialwissenschaftliche Fakultät (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations); Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin",,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Working group: Welfare and Policy Design / Wohlfahrt und Politikdesign."
Felix Creutzig,Working Group Leader,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)","Technische Universität Berlin — Fakultät VI Planen Bauen Umwelt (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations); Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin",,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Working group: Cities: Data Science and Sustainable Planning."
Jan C. Minx,Working Group Leader,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)",Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin,,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team?b_start:int=30,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Working group: Evidence for Climate Solutions."
Jan Christoph Steckel,Working Group Leader,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)","Technische Universität München (joint appointment, listed as Prof. Dr. Jan Steckel on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations); Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin",,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team?b_start:int=60,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Working group: Political Economy; the group page prints 'Head: Jan Christoph Steckel'."
Kai Lessmann,Working Group Leader,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)",Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin,,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team?b_start:int=30,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Working group: Public Economics and Climate Finance."
Nicolas Koch,Lab Leader,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)",Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin,,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team?b_start:int=30,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Policy Evaluation Lab (https://www.pik-potsdam.de/en/institute/labs/policy-evaluation), which prints 'Lead: Dr. Hannah Klauber, Dr. Nicolas Koch'."
Hannah Heiliger,Lab Leader,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)",Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin,,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Policy Evaluation Lab."
Hannah Klauber,Lead (Policy Evaluation Lab),"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)",Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin,,https://www.pik-potsdam.de/en/institute/labs/policy-evaluation,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. confidence=low: named as a Lead on the Policy Evaluation Lab page but does not appear with a leadership role on the RD5 team listing fetched (which is paginated at 30 entries per page)."
Detlef Sprinz,(no PIK position title printed; appears only in PIK's 'Weitere Professuren und Dozenten / Further professorships and lecturers' table),Potsdam-Institut für Klimafolgenforschung (PIK) — department not established,Universität Potsdam — Wirtschafts- und Sozialwissenschaftliche Fakultät (listed as Prof. Detlef Sprinz on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations,site=unclear. confidence=low on inclusion AND on site: Holds a University of Potsdam professorship per PIK's own table but appears with no group-leadership role on any PIK staff page fetched. Written as a row rather than dropped so the case is visible downstream.
Nicola Botta,(no PIK position title printed; appears only in PIK's 'Weitere Professuren und Dozenten / Further professorships and lecturers' table),Potsdam-Institut für Klimafolgenforschung (PIK) — department not established,Universität Potsdam — Institut für Informatik und Computational Science (listed as Dr. Nicola Botta on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations,site=unclear. confidence=low on inclusion AND on site: PIK's table lists him as teaching at UP's computer science institute; no PIK group-leadership role found on the staff pages fetched. Written as a row rather than dropped so the case is visible downstream.
Max Franks,(no PIK position title printed; appears only in PIK's 'Weitere Professuren und Dozenten / Further professorships and lecturers' table),Potsdam-Institut für Klimafolgenforschung (PIK) — department not established,Technische Universität Berlin — Institut für Landschaftsarchitektur und Umweltplanung (listed as Dr. Max Franks on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations,"site=unclear. confidence=low on inclusion AND on site: PIK staff listing gives his position as 'Senior Scientist' in RD5 Public Economics and Climate Finance, i.e. inside another group. Written as a row rather than dropped so the case is visible downstream."
Simon Feindt,(no PIK position title printed; appears only in PIK's 'Weitere Professuren und Dozenten / Further professorships and lecturers' table),Potsdam-Institut für Klimafolgenforschung (PIK) — department not established,Technische Universität Berlin — Institut für Landschaftsarchitektur und Umweltplanung (listed as Dr. Simon Feindt on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations,site=unclear. confidence=low on inclusion AND on site: No PIK group-leadership role found on the staff pages fetched. Written as a row rather than dropped so the case is visible downstream.
Nico Wunderling,(no PIK position title printed; appears only in PIK's 'Weitere Professuren und Dozenten / Further professorships and lecturers' table),Potsdam-Institut für Klimafolgenforschung (PIK) — department not established,Goethe University Frankfurt — Center for Critical Computational Studies (listed as Prof. Dr. Nico Wunderling on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations,"site=unclear. confidence=low on inclusion AND on site: PIK's table lists his professorship at Frankfurt; his principal post therefore looks to be Frankfurt, not Potsdam. Written as a row rather than dropped so the case is visible downstream."
