name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Dirk Mürbe,"Prof. Dr.","Department of Audiology and Phoniatrics (CC16)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Philip Bufler,"Prof. Dr.; Scientific Director CC17","CC17 CharitéCenter for Gynecology, Perinatal, Pediatric and Adolescent Medicine with Perinatal Center and Human Genetics; Department of Pediatrics, Division of Gastroenterology, Nephrology and Metabolic Diseases",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Wolfgang Henrich,"Prof. Dr.","Department of Obstetrics (CC17)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Harald Ehrhardt,"Prof. Dr.","Department of Neonatology (CC17)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Jalid Sehouli,"Prof. Dr.","Department of Gynecology (including Surgical Oncology and Gynecological Oncology) CVK (CC17)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Jens-Uwe Blohmer,"Prof. Dr.","Department of Gynecology and Breast Center CCM (CC17)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Marcus Mall,"Prof. Dr.","Department of Pediatric Respiratory Medicine, Immunology and Critical Care Medicine (CC17); Pediatric Emergency Department",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high. Two listed roles; one row."
Hedwig Deubzer,"Prof. Dr. (acting)","Department of Pediatric Oncology and Hematology (CC17)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Angela Kaindl,"Prof. Dr.","Department of Pediatric Neurology (CC17); Center of Chronically Sick Children",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high. Two listed roles; one row."
Steven Warmann,"Prof. Dr.","Department of Pediatric Surgery including Pediatric Urology (CC17)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Christoph Correll,"Prof. Dr.","Department of Child and Adolescent Psychiatry, Psychosomatic Medicine and Psychotherapy (CC17)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Heiko Krude,"Prof. Dr.","Institute of Experimental Pediatric Endocrinology (CC17)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Malte Spielmann,"Prof. Dr.","Institute of Medical and Human Genetics (CC17)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high. The PDF prints 'Institute of Medial and Human Genetics' - a typo for Medical."
Titus Kühne,"Prof. Dr.; Director, Institute of Computer-assisted Cardiovascular Medicine","Institute of Computer-assisted Cardiovascular Medicine, CVK (DHZC); Department of Cardiac Imaging (DHZC)","Deutsches Herzzentrum der Charité (DHZC)",,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high. DHZC clinics and institutes, October 2025. A computational institute outside the CC1 medical-informatics line - the reason for checking beyond the obvious informatics institute."
Alexander Meyer,"Prof. Dr.; Director, Institute of Artificial Intelligence in Medicine","Institute of Artificial Intelligence in Medicine (DHZC)","Deutsches Herzzentrum der Charité (DHZC); also appears in the BIFOLD people directory",,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high on the Charité role. POSSIBLE DOUBLE COUNT with the de-bifold roster, which lists a Prof. Dr. Alexander Meyer."
Volkmar Falk,"Prof. Dr.; DHZC CEO & DHZC Chief Medical Officer","Department of Cardiothoracic and Vascular Surgery CVK (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high."
Ulf Landmesser,"Prof. Dr.; DHZC Deputy Chief Medical Officer","Department of Cardiology, Angiology and Intensive Care Medicine CBF (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high."
Gerhard Hindricks,"Prof. Dr. (acting); DHZC Chief Integration Officer","Department of Cardiology, Angiology and Intensive Care Medicine CCM (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high."
Ingo Hilgendorf,"Prof. Dr.","Department of Cardiology, Angiology and Intensive Care Medicine CVK (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high."
Benjamin O'Brien,"Prof. Dr.","Department of Cardiac Anesthesiology and Intensive Care Medicine CVK (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high."
Felix Berger,"Prof. Dr.","Department of Congenital Heart Disease - Pediatric Cardiology CVK (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high."
Joachim Photiadis,"Prof. Dr.","Department of Congenital Heart Surgery and Pediatric Heart Surgery CVK (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high."
Friedrich Köhler,"Prof. Dr.","Centre for Cardiovascular Telemedicine (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high."
Matthias Hommel,"Dr.","Department of Cardiovascular Interventions Suite and Operating Room Management (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high on the listing; no professorial title printed."
Carsten Skurk,"Prof. Dr.","CISORM (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high."
Sascha Ott,"Dr.","Department of Interdisciplinary Cardiovascular Intensive Care Medicine CVK (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high on the listing; no professorial title printed."
Henryk Dreger,"Prof. Dr.","Department of Structural Heart Interventions Program (SHIP) (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high. Co-heads SHIP with Axel Unbehaun."
Axel Unbehaun,"PD Dr.","Department of Structural Heart Interventions Program (SHIP) (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high. Co-heads SHIP with Henryk Dreger."
Sebastian Kelle,"Prof. Dr.","Department of Cardiac Imaging (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high. Co-heads Cardiac Imaging with Titus Kühne."
Katharina Schmitt,"Prof. Dr.","Department of Developmental Pediatrics CVK (DHZC); Department of Cardiopsychology CVK (DHZC)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes_DHZC.pdf,"confidence=high. Two listed roles; one row."
