inst_id,country,name,title_verbatim,matched_rule,verdict,tier,group_or_dept,other_affiliations,personal_url,evidence_url,notes
de-bht,de,Katharina Afflerbach,Prof. Dr. Katharina Afflerbach,Prof,include,T1,Professorin (Betriebswirtschaftslehre / Personalmanagement); Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1733,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1733 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich I Personen list: Betriebswirtschaftslehre / Personalmanagement (https://www.bht-berlin.de/30)."
de-htw-berlin,de,Regine Buchheim,Prof. Dr. Regine Buchheim,Prof,include,T1,Hochschullehrer*in; Lehr- und Forschungsgebiet: Betriebswirtschaftslehre (insbes. Internationale Rechnungslegung); Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,http://www.f3.htw-berlin.de/Professoren/Buchheim,https://www.htw-berlin.de/hochschule/personen/person/?eid=2702,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=2702. Research-output counters on the same page: Projekte (9) | Publikationen (93) | Vorträge / Veranstaltungen (28). Schwerpunkte (verbatim): Internationale Rechnungslegung, Externes Rechnungswesen; Rechenschaftslegung Politischer Parteien, Stiftungen und Öffentlicher Unternehmen; Steuern, Rechnungslegung und Wirtschaft im Nationalsozialismus. Other stated functions: Fachbereichsrat - Mitglied. Also listed as staff of the degree programmes/units: Betriebswirtschaftslehre (B); FB3 Fachbereichsrat; Finance, Accounting, Corporate Law and Taxation (M). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Carsten Busch,Prof. Dr.-Ing. Carsten Busch,Prof,include,T1,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Medieninformatik, Medientheorie, Medienwirtschaft; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,http://cm.htw-berlin.de,https://www.htw-berlin.de/hochschule/personen/person/?eid=3030,RESEARCH GROUP/LAB: listed under Creative Technologies (Forschungscluster) | Kultur und Informatik (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=3030. Research-output counters on the same page: Projekte (54) | Publikationen (88) | Vorträge / Veranstaltungen (28). Schwerpunkte (verbatim): Mixed Reality Interactive Learning Games & Business Marken & Medien Medientheorie. Other stated functions: Studiengangssprecher*in. Also listed as staff of the degree programmes/units: Internationale Medieninformatik (B); Internationale Medieninformatik (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog.
de-htw-berlin,de,Sylvia Bös,Prof. Dr. Sylvia Bös,Prof,include,T1,Hochschullehrer*in; Lehr- und Forschungsgebiet: Betriebliche Steuerlehre; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=9992,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=9992. Research-output counters on the same page: Publikationen (28). Also listed as staff of the degree programmes/units: Betriebswirtschaftslehre (B); Finance, Accounting, Corporate Law and Taxation (M); Wirtschaftsrecht (M). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Christian Böttger,Prof. Dr. Christian Böttger,Prof,include,T1,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Industrial Marketing, Verkehrswesen, Eisenbahn; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=113,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=113. Research-output counters on the same page: Projekte (4) | Publikationen (103) | Vorträge / Veranstaltungen (21). Also listed as staff of the degree programmes/units: Wirtschaftsingenieurwesen (B); Wirtschaftsingenieurwesen (B) FW; Wirtschaftsingenieurwesen (M); Zentrum für berufsbegleitendes und weiterbildendes Studium. Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Christina Carlsen,Prof. Dr. Christina Carlsen,Prof,include,T1,Hochschullehrer*in; Lehr- und Forschungsgebiet: Corporate Finance; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=13998,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=13998. Schwerpunkte (verbatim): Unternehmensbewertung, Wirtschaftlichkeitsrechnung, Unternehmensfinanzierung. Other stated functions: Auswahlkommission - Mitglied, Prüfungsausschuss - Mitglied. Also listed as staff of the degree programmes/units: Finance, Accounting, Corporate Law and Taxation (M). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Jan Hanno Carstens,Prof. Dr.-Ing. Jan Hanno Carstens,Prof,include,T1,Hochschullehrer*in; Lehr- und Forschungsgebiet: Regenerative Energiesysteme; Fachbereich 1: Ingenieurwissenschaften - Energie und Information; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=11250,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=11250. Research-output counters on the same page: Patente (3). Other stated functions: Auswahlkommission - Vorsitzende*r. Also listed as staff of the degree programmes/units: Regenerative Energien (B); Regenerative Energien (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Pelin Celik,Prof. Pelin Celik,Prof,include,T1,"Hochschullehrer*in; Lehr- und Forschungsgebiet: User Experience Design (UX), Systems Thinking, Systemic Design, Industrial Design, Mensch-Technik-Interaktion; Fachbereich 5: Gestaltung und Kultur; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,http://id.htw-berlin.de,https://www.htw-berlin.de/hochschule/personen/person/?eid=11439,"RESEARCH GROUP/LAB: HTW states lab leadership — Anrechnung von Prüfungsleistungen - Beauftragte*r, Prüfungsausschuss - Vorsitzende*r, Auswahlkommission - Mitglied, BAföG - Beauftragte*r, Laborleiter*in, Hochschullehrer*in — Industrial Design (B) (source https://www.htw-berlin.de/hochschule/personen/person/?eid=11439). RESEARCH GROUP/LAB: listed under Sustainable Smart Cities (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=11439. Research-output counters on the same page: Projekte (26) | Publikationen (42) | Vorträge / Veranstaltungen (45) | Preise / Auszeichnungen (1) | Begutachtungen (4) | Mitgliedschaften (5). Schwerpunkte (verbatim): Human Experience Design, Systems Thinking & Systemic Design, Futures Thinking & Speculative Design, Co-Creation & Participation, UX Management, Systemic Design Oriented Leadership, Aging & Technology (UX in Aging Society), Experiment & Play Design as a methodology,. Other stated functions: Anrechnung von Prüfungsleistungen - Beauftragte*r, Auswahlkommission - Mitglied, BAföG - Beauftragte*r, Laborleiter*in, Prüfungsausschuss - Vorsitzende*r. Also listed as staff of the degree programmes/units: Industrial Design (B); System Design/Game Design (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Hussein Chalayan,Prof. Hussein Chalayan,Prof,include,T1,Hochschullehrer*in; Fachbereich 5: Gestaltung und Kultur; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=12556,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=12556. Research-output counters on the same page: Publikationen (1) | Vorträge / Veranstaltungen (27). Other stated functions: Auswahlkommission - Stellvertretende*r Vorsitzende*r. Also listed as staff of the degree programmes/units: Modedesign (B); Modedesign (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Thoralf Chrobok,Prof. Dr. Thoralf Chrobok,Prof,include,T1,Hochschullehrer*in; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=8670,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=8670. Research-output counters on the same page: Projekte (1). Other stated functions: Prüfungsausschuss - Mitglied. Also listed as staff of the degree programmes/units: Betriebswirtschaftslehre (B). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Ingo Claßen,Prof. Dr.-Ing. Ingo Claßen,Prof,include,T1,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Wirtschaftsinformatik, Datenbanksysteme; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,https://ic-htw.github.io/,https://www.htw-berlin.de/hochschule/personen/person/?eid=148,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=148. Research-output counters on the same page: Publikationen (2) | Vorträge / Veranstaltungen (5). Schwerpunkte (verbatim): Datenbanksysteme. Other stated functions: BAföG - Beauftragte*r, Dozent*in, Prüfungsberater*in, Studienfachberater*in. Also listed as staff of the degree programmes/units: Business Administration and Engineering (M) PG; Wirtschaftsinformatik (B); Wirtschaftsinformatik (M); Zentrum für berufsbegleitendes und weiterbildendes Studium. Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Carsten Conradi,Prof. Dr. Carsten Conradi,Prof,include,T1,Hochschullehrer*in; Lehr- und Forschungsgebiet: Bioprozessführung und -simulation; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,https://scholar.google.de/citations?user=0AZQbOAAAAAJ&amp;hl=de,https://www.htw-berlin.de/hochschule/personen/person/?eid=10256,"RESEARCH GROUP/LAB: listed under Gesundheit (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=10256. Research-output counters on the same page: Projekte (6) | Publikationen (15). Schwerpunkte (verbatim): Modellbildung und -analyse, Mathematische Biologie, Systemtheorie und Regelungstechnik, Chemical Reation Network Theory. Other stated functions: Anrechnung von Prüfungsleistungen - Beauftragte*r, Auswahlkommission - Mitglied, Studiengangssprecher*in. Also listed as staff of the degree programmes/units: Betriebliche Umweltinformatik (M); Life Science Engineering (B); Life Science Engineering (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Piotr Wojciech Dabrowski,Prof. Dr.-Ing. Piotr Wojciech Dabrowski,Prof,include,T1,"Hochschullehrer*in; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,https://dabrowskiw.github.io/,https://www.htw-berlin.de/hochschule/personen/person/?eid=12469,"RESEARCH GROUP/LAB: listed under Gesundheit (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=12469. Research-output counters on the same page: Projekte (10) | Publikationen (54). Schwerpunkte (verbatim): Angewandte Informatik, Bioinformatik. Other stated functions: Praktikumsbeauftragte*r. Also listed as staff of the degree programmes/units: Angewandte Informatik (M); Informatik in Kultur und Gesundheit (B). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Matthias Dahlmeyer,Prof. Dr.-Ing. Matthias Dahlmeyer,Prof,include,T1,Hochschullehrer*in; Lehr- und Forschungsgebiet: Konstruktion; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,https://htwb.de/dahlmeyer,https://www.htw-berlin.de/hochschule/personen/person/?eid=4391,RESEARCH GROUP/LAB: listed under Industrielle Produktion (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=4391. Research-output counters on the same page: Projekte (11) | Publikationen (16) | Patente (3) | Vorträge / Veranstaltungen (6). Schwerpunkte (verbatim): s. Homepage. Also listed as staff of the degree programmes/units: Maschinenbau (B); Maschinenbau (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog.
de-htw-berlin,de,Sascha Dawo,Prof. Dr. Sascha Dawo,Prof,include,T1,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Rechnungswesen (extern/intern), Allgemeine Betriebswirtschaftslehre; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=10336,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=10336. Research-output counters on the same page: Publikationen (70). Schwerpunkte (verbatim): Rechnungswesen (extern/intern) und Controlling. Also listed as staff of the degree programmes/units: Wirtschaftsingenieurwesen (B); Wirtschaftsingenieurwesen (B) FW; Wirtschaftsingenieurwesen (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Gudula Deipenbrock,Prof. Dr. Gudula Deipenbrock,Prof,include,T1,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Finanzmarkt - und Kapitalmarktrecht (nationales), Finanzmarkt - und Kapitalmarktrecht (internationales und europäisches), Rechtsfragen der digitalen Transformation einschließlich der Regulierung von Künstlicher Intelligenz, Rechtsvergleichung, Gesellschaftsrecht, Internationales Privatrecht, Wirtschaftsprivatrecht, Wirtschaftsrecht (ausländisches), Wirtschaftsrecht (europäisches), Wirtschaftsrecht (internationales), Europarecht, Internationales Recht, Zivilrecht; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=162,"RESEARCH GROUP/LAB: listed under Money, Finance, Trade and Development (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=162. Research-output counters on the same page: Publikationen (66) | Vorträge / Veranstaltungen (77) | Mitgliedschaften (9). Schwerpunkte (verbatim): Nationales, internationales und europäisches Finanzmarkt - und Kapitalmarktrecht mit besonderem Augenmerk auf Fragen der digitalen Transformation einschließlich FinTech, Regulierung von Künstlicher Intelligenz mit Bezug zu Finanzmärkten und darüber hinaus unter besonderer Berücksichtigung rechtsmethodischer Probleme, institutionellen Fragen sowie solchen zu der Regulierung und Aufsicht von Ratingagenturen in der Europäischen Union. Rechtsvergleichende Untersuchungen im Gesellschafts- und Unternehmensrecht.. Other stated functions: Praktikumsbeauftragte*r. Also listed as staff of the degree programmes/units: Finance, Accounting, Corporate Law and Taxation (M); Wirtschaftsrecht (B); Wirtschaftsrecht (M). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Ute Dietrich,Prof. Dr.-Ing. Ute Dietrich,Prof,include,T1,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Wirtschaftsingenieurwesen mit den Schwerpunkten Informatik, Systemgetriebenes Engineering und Automatisierung von Systemen, Automatisierte Produktionssysteme Industrial engineering with a focus on computer science, Systems-driven engineering and automation of systems, automated production; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=9861,"RESEARCH GROUP/LAB: HTW states lab leadership — Laborleiter*in, Hochschullehrer*in, Studiengangssprecher*in — Wirtschaftsingenieurwesen (B) | Laborleiter*in, Hochschullehrer*in — Wirtschaftsingenieurwesen (M) (source https://www.htw-berlin.de/hochschule/personen/person/?eid=9861). RESEARCH GROUP/LAB: listed under Sustainable Smart Cities (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=9861. Research-output counters on the same page: Projekte (5) | Publikationen (17) | Vorträge / Veranstaltungen (16) | Begutachtungen (1) | Mitgliedschaften (3). Schwerpunkte (verbatim): Informationstechnik im Ingenieurwesen, Systemgetriebene Entwicklung / Systems Engineering / 'Smart' Engineering, Mitglied in der GfSE (IPS4SE- Integrated Product Support) Digitaler Zwilling, Digitaler Thread, Digitaler Schatten, Assistenzsysteme in der Produktentwicklung- und Produktion, Factory Cloud, Edge Computing und Manufacturing Execution Systems, Datengetriebene Prozessoptimierung, Digitale Fabrik und Product Lifecycle Management, industrielle Anwendung Maschinellen Lernens in Produkentwicklung und Produktion, prädiktive / präskriptiver Analytik, kooperative Robotik, Digitalisierung, II…. Other stated functions: Laborleiter*in, Studiengangssprecher*in. Also listed as staff of the degree programmes/units: Business Administration and Engineering (M) PG; Wirtschaftsingenieurwesen (B); Wirtschaftsingenieurwesen (M); Zentrum für berufsbegleitendes und weiterbildendes Studium. Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Norman Dodel,Prof. Dr.-Ing. Norman Dodel,Prof,include,T1,Hochschullehrer*in; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=13900,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=13900. Also listed as staff of the degree programmes/units: Fahrzeugtechnik (B); Fahrzeugtechnik (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Pablo Dornhege,Prof. Pablo Dornhege,Prof,include,T1,Hochschullehrer*in; Lehr- und Forschungsgebiet: Transmediale Gestaltung und immersive Technologien; Fachbereich 5: Gestaltung und Kultur; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=13731,"RESEARCH GROUP/LAB: HTW states lab leadership — Studiengangssprecher*in, Hochschullehrer*in, Laborleiter*in, Auswahlkommission - Mitglied — Kommunikationsdesign (B) (source https://www.htw-berlin.de/hochschule/personen/person/?eid=13731). RESEARCH GROUP/LAB: listed under Creative Technologies (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=13731. Research-output counters on the same page: Projekte (6) | Publikationen (12) | Vorträge / Veranstaltungen (33) | Mitgliedschaften (1). Schwerpunkte (verbatim): Gestaltung und Konzeption digitaler und raumbezogener Medien. Erforschung der Potentiale hybridrealer Räume für die Wissensvermittlung und das Erleben und Schaffen von Kunst und Kultur.. Other stated functions: Auswahlkommission - Mitglied, Fachbereichsrat - Mitglied, Laborleiter*in, Studiengangssprecher*in. Also listed as staff of the degree programmes/units: FB5 Fachbereichsrat; Kommunikationsdesign (B). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Caroline Dressel,Prof. Dr. Caroline Dressel,Prof,include,T1,Hochschullehrer*in; Lehr- und Forschungsgebiet: Arbeits- und Sozialrecht; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=14716,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=14716. Research-output counters on the same page: Projekte (3) | Publikationen (19) | Vorträge / Veranstaltungen (15) | Mitgliedschaften (3). Schwerpunkte (verbatim): Antidiskriminierung, Arbeitsrecht und Klimaschutz, Sportarbeitsrecht. Other stated functions: Auswahlkommission - Mitglied. Also listed as staff of the degree programmes/units: Arbeits- und Personalmanagement (M); Wirtschaftsrecht (B); Wirtschaftsrecht (M). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Sören Dressler,Prof. Dr. Sören Dressler,Prof,include,T1,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Internationales Controlling und wertorientierte Unternehmensführung, Data Analytics; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=1446,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=1446. Research-output counters on the same page: Projekte (3) | Publikationen (73) | Vorträge / Veranstaltungen (53) | Betreute Promotionen (1). Other stated functions: Studienfachberater*in, Studiengangssprecher*in. Also listed as staff of the degree programmes/units: Business Administration and Engineering (M) PG; Wirtschaftsingenieurwesen (B). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Anja Drews,Prof. Dr.-Ing. habil. Anja Drews,Prof,include,T1,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Verfahrenstechnik, Membranverfahren, Bioverfahrenstechnik; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,https://scholar.google.com/citations?user=aJlO4VoAAAAJ&amp;hl=en,https://www.htw-berlin.de/hochschule/personen/person/?eid=4338,"RESEARCH GROUP/LAB: listed under Gesundheit (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=4338. Research-output counters on the same page: Projekte (18) | Publikationen (147) | Vorträge / Veranstaltungen (76) | Betreute Promotionen (9) | Preise / Auszeichnungen (3) | Begutachtungen (15) | Mitgliedschaften (1). Schwerpunkte (verbatim): Membranverfahren, Prozessentwicklung für kontinuierliche enzymatische Prozesse, Pickering Emulsionen, Modellierung von Filtrationsmechanismen, Kinetiken und Prozessen, Fluiddynamik und Mehrphasensysteme, Abwasserreinigung (Membranbioreaktoren). Other stated functions: Anrechnung von Prüfungsleistungen - Beauftragte*r, FNK - Vorsitzende*r, Studienfachberater*in. Also listed as staff of the degree programmes/units: Gremium; Life Science Engineering (B); Life Science Engineering (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Sebastian Dullien,Prof. Dr. Sebastian Dullien,Prof,include,T1,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Volkswirtschaftslehre, Internationale Wirtschaftsbeziehungen, Geldpolitik, Europäische Integration, Makroökonomie, Entwicklungsökonomie; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,http://www.dullien.net,https://www.htw-berlin.de/hochschule/personen/person/?eid=3585,"RESEARCH GROUP/LAB: listed under Money, Finance, Trade and Development (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=3585. Research-output counters on the same page: Projekte (11) | Publikationen (510) | Vorträge / Veranstaltungen (122) | Preise / Auszeichnungen (1). Schwerpunkte (verbatim): Master International and Development Economics. Other stated functions: Fachbereichsrat - Mitglied. Also listed as staff of the degree programmes/units: FB3 Fachbereichsrat; International and Development Economics (M). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Katrin Dziergwa,Prof. Dr. Katrin Dziergwa,Prof,include,T1,Hochschullehrer*in; Lehr- und Forschungsgebiet: Finanzierung und Rechnungswesen; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,https://moodle.htw-berlin.de/course/view.php?id=40066,https://www.htw-berlin.de/hochschule/personen/person/?eid=11311,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=11311. Research-output counters on the same page: Projekte (2) | Publikationen (13). Other stated functions: Praktikumsbeauftragte*r. Also listed as staff of the degree programmes/units: Betriebswirtschaftslehre (B); Finance, Accounting, Corporate Law and Taxation (M); International Business (B). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Norbert Engel,Prof. Dr.-Ing. Norbert Engel,Prof,include,T1,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Hydraulik, Siedlungswasserwirtschaft, Wasserbau; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=206,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=206. Research-output counters on the same page: Vorträge / Veranstaltungen (29). Also listed as staff of the degree programmes/units: Bauingenieurwesen (B); Bauingenieurwesen (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
de-htw-berlin,de,Elisabeth Eppinger,Prof. Dr. Elisabeth Eppinger,Prof,include,T1,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Maschinentechnische Grundlagen inkl. Konfektionsmaschinen Textil Technology, Sustainability, Intellectual Property Rights; Fachbereich 5: Gestaltung und Kultur; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=12045,"RESEARCH GROUP/LAB: HTW states lab leadership — Laborleiter*in, Hochschullehrer*in, Auswahlkommission - Stellvertretende*r Vorsitzende*r — Bekleidungstechnik/Konfektion (B) | Laborleiter*in, Hochschullehrer*in, Auswahlkommission - Stellvertretende*r Vorsitzende*r — Bekleidungstechnik/Konfektion (M) | Laborleiter*in — Betriebstechnik / Konfektionsmaschinen | Laborleiter*in — Textile Werkstoffprüfung (source https://www.htw-berlin.de/hochschule/personen/person/?eid=12045). Research-output counters on the same page: Projekte (16) | Publikationen (69) | Vorträge / Veranstaltungen (47) | Preise / Auszeichnungen (2) | Begutachtungen (9) | Mitgliedschaften (2). Schwerpunkte (verbatim): Forschung: Nachhaltigkeit (Fasern, Textilien, Textilchemie, C2C), Nachhaltigkeitstransformationen, Innovationsanreize, IPR Lehre: Maschinenbautechnische Grundlagen, Konfektionsmaschinen, innovative Materialien, Technische Textilien. Other stated functions: Auswahlkommission - Stellvertretende*r Vorsitzende*r, Fachbereichsrat - Mitglied, Laborleiter*in. Also listed as staff of the degree programmes/units: Bekleidungstechnik/Konfektion (B); Bekleidungstechnik/Konfektion (M); Betriebstechnik / Konfektionsmaschinen; FB5 Fachbereichsrat; Textile Werkstoffprüfung. Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
