name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Sebastian Götz,Prof. Dr.-Ing. Sebastian Götz,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Technische Mechanik, Betriebsfestigkeit, Finite Elemente, Maschinendynamik; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,https://htwb.de/goetz,https://www.htw-berlin.de/hochschule/personen/person/?eid=10974,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=10974. Research-output counters on the same page: Projekte (5) | Publikationen (20) | Patente (1) | Betreute Promotionen (1) | Begutachtungen (4) | Mitgliedschaften (1). Schwerpunkte (verbatim): Festigkeitsberechnung, FEM, Simulation, ANSYS, Betriebsfestigkeit, Zuverlässigkeit und Sicherheit, FKM-Richtlinie, Schweißnahtauslegung, Bruchmechanik, Stahlbau, Ermüdungsfestigkeit von Sinterstahlbauteilen. Other stated functions: Dekan*in, Fachbereichsrat - Mitglied. Also listed as staff of the degree programmes/units: FB2 Dekanat; FB2 Fachbereichsrat; Maschinenbau (B); Maschinenbau (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Björn Hacker,Prof. Dr. Björn Hacker,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Volkswirtschaftslehre, Politikwissenschaft, Europäische Integration, Wirtschaftspolitik; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,https://ewp.htw-berlin.de/personen/lehrende/prof-dr-bjoern-hacker/,https://www.htw-berlin.de/hochschule/personen/person/?eid=9297,"RESEARCH GROUP/LAB: listed under Money, Finance, Trade and Development (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=9297. Research-output counters on the same page: Projekte (5) | Publikationen (234) | Vorträge / Veranstaltungen (100) | Begutachtungen (1). Schwerpunkte (verbatim): Europäische Wirtschafts- und Währungsunion, ökonomische und politische Integrationsprozesse, Transformation von Wohlfahrtsstaaten, soziale Dimension der EU, Makroökonomie. Other stated functions: Auswahlkommission - Mitglied, Gemeinsame Kommission - Vorsitzende*r, Studienfachberater*in, Studiengangssprecher*in. Also listed as staff of the degree programmes/units: Europäische Wirtschaftspolitik (M); Wirtschaft und Politik (B). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Ralf Hafner,Prof. Dr. Ralf Hafner,Hochschullehrer*in; Lehr- und Forschungsgebiet: Finance and Accounting; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=8987,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=8987. Research-output counters on the same page: Projekte (1) | Publikationen (30). Schwerpunkte (verbatim): Ralf Hafner's research focuses on corporate finance, corporate valuation, and mergers and acquisitions. He has also published on the digitization of teaching. He is the author of several German and English books on corporate valuation. From 1986 to 1988 he was editor of the journal Betriebswirtschaftliche Forschung und Praxis (BFuP). Ralf Hafner is a member of the Working Group on Financing for Professors at Universities of Applied Science (Arbeitskreis Finanzierung der Professorinnen und Professoren an Hochschulen für Angewandte Wissenschaften). In his teaching, he focuses on imparting practi…. Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Nassrin Hajinejad,Prof. Dr.-Ing. Nassrin Hajinejad,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Medieninformatik; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=14533,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=14533. Research-output counters on the same page: Projekte (1) | Publikationen (1). Schwerpunkte (verbatim): Human-Computer Interaction Human-AI Interaction Public IT Body-based interaction Transdisziplinäre Didaktik. Also listed as staff of the degree programmes/units: Internationale Medieninformatik (B); Internationale Medieninformatik (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Martin Heckelmann,Prof. Dr. Martin Heckelmann,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Zivilrecht, Arbeitsrecht, Sozialrecht, Handelsrecht, Gesellschaftsrecht, Gesundheit, Pflege, Digitalisierung, Künstliche Intelligenz; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,https://orcid.org/0000-0003-1696-6849,https://www.htw-berlin.de/hochschule/personen/person/?eid=13713,"RESEARCH GROUP/LAB: listed under Gesundheit (Forschungscluster) | Sustainable Smart Cities (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=13713. Research-output counters on the same page: Projekte (11) | Publikationen (69) | Vorträge / Veranstaltungen (65) | Preise / Auszeichnungen (2) | Mitgliedschaften (9). Schwerpunkte (verbatim): Künstliche Intelligenz, Deep Learning, Pflege. Also listed as staff of the degree programmes/units: Wirtschaftsrecht (B); Wirtschaftsrecht (M). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Roland Heiler,Prof. Dr.-Ing. Roland Heiler,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Fertigungstechnik, Produktionstechnik; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=4020,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=4020. Research-output counters on the same page: Projekte (9) | Publikationen (31) | Vorträge / Veranstaltungen (62) | Mitgliedschaften (1). Schwerpunkte (verbatim): Zerspanungstechnik. Also listed as staff of the degree programmes/units: Maschinenbau (B); Maschinenbau (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Holger Hemling,Prof. Dr. rer. nat. Holger Hemling,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Wirtschaftsinformatik, Kommunikationstechnologien, Enterprise Content Management; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=1418,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=1418. Research-output counters on the same page: Publikationen (7). Schwerpunkte (verbatim): Enterprise Content Management, Dokumenten Management, elektr. Archivierung, Business Process Management, Workflow, Unternehmensberatung. Other stated functions: Prüfungsausschuss - Mitglied, Prüfungsausschuss - Vorsitzende*r. Also listed as staff of the degree programmes/units: Wirtschaftsinformatik (B); Wirtschaftsinformatik (M). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Thomas Henschel,Prof. Dr. Thomas Henschel,Hochschullehrer*in; Lehr- und Forschungsgebiet: Internes Rechnungswesen; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,https://errn.ue.katowice.pl/committee/,https://www.htw-berlin.de/hochschule/personen/person/?eid=8364,"RESEARCH GROUP/LAB: listed under Money, Finance, Trade and Development (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=8364. Research-output counters on the same page: Projekte (13) | Publikationen (126) | Vorträge / Veranstaltungen (49) | Betreute Promotionen (2) | Preise / Auszeichnungen (2) | Begutachtungen (13) | Mitgliedschaften (3). Schwerpunkte (verbatim): Risikomanagement, Krisenmanagement, Resilienz, Unternehmensplanung, Corporate Governance. Also listed as staff of the degree programmes/units: Betriebswirtschaftslehre (B); Betriebswirtschaftslehre (B) FW; Finance, Accounting, Corporate Law and Taxation (M); Zentrum für berufsbegleitendes und weiterbildendes Studium. Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Daniela Hensel,Prof. Daniela Hensel,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Service Design, Public Design, Brand Design; Fachbereich 5: Gestaltung und Kultur; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=3601,"RESEARCH GROUP/LAB: listed under Sustainable Smart Cities (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=3601. Research-output counters on the same page: Projekte (11) | Publikationen (20) | Vorträge / Veranstaltungen (55) | Preise / Auszeichnungen (1) | Begutachtungen (2). Other stated functions: Auswahlkommission - Mitglied, Auswahlkommission - Vorsitzende*r, Praktikumsbeauftragte*r, Prüfungsausschuss - Mitglied, Prüfungsausschuss - Stellvertretende*r Vorsitzende*r, Studienfachberater*in. Also listed as staff of the degree programmes/units: Kommunikationsdesign (B); Public Design (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Claudia Hentschel,Prof. Dr.-Ing. Claudia Hentschel,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Innovations- und Technologiemanagement, Produktionsmanagement; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,https://www.webofscience.com/wos/author/record/3677423,https://www.htw-berlin.de/hochschule/personen/person/?eid=386,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=386. Research-output counters on the same page: Projekte (27) | Publikationen (94) | Vorträge / Veranstaltungen (203) | Betreute Promotionen (1) | Preise / Auszeichnungen (3) | Begutachtungen (2) | Mitgliedschaften (9). Schwerpunkte (verbatim): Smart Innovation by Computer Aided Invention (CAI) mit folgenden Vertiefungen in Lehre, Forschung, Veröffentlichung sowie Betreuung von Abschlussarbeiten: - Systematic Innovation (SI), Structured Invention Tools, spez. KI-unterstütze Invention und Produktentwicklung Patent Data Based Invention. Strukturiertes Problemlösen, spez. Theorie des erfinderischen Problemlösens (TRIZ), ""Gamification"" von Invention, Innovation, Produktentwicklung und -herstellung Potenziale neuer Technologien für die Industrie. - Biomimikry, Werkzeuge der Bionik sowie analogiebasierten Lösungsfindung und Technologiekonv…. Other stated functions: Auswahlkommission - Vorsitzende*r, Prüfungsausschuss - Vorsitzende*r. Also listed as staff of the degree programmes/units: Betriebswirtschaftslehre (B); Industrial Sales and Innovation Management (M). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Steffen Herm,Prof. Dr. Steffen Herm,Hochschullehrer*in; Lehr- und Forschungsgebiet: Marketing; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=8787,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=8787. Research-output counters on the same page: Projekte (2) | Publikationen (53) | Vorträge / Veranstaltungen (6) | Betreute Promotionen (3). Schwerpunkte (verbatim): Marketing für Konsumgüter, Markenmanagement, Produktdesign, Forschungsmethoden, Marktforschung. Other stated functions: Studienfachberater*in, Studiengangssprecher*in. Also listed as staff of the degree programmes/units: Betriebswirtschaftslehre (B); Betriebswirtschaftslehre (B) FW; Zentrum für berufsbegleitendes und weiterbildendes Studium. Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Christian Herta,Prof. Dr. Christian Herta,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Machine Learning, Cyber-physical Systems, Linux, Algorithmen und Datenstrukturen; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,http://christianherta.de,https://www.htw-berlin.de/hochschule/personen/person/?eid=2605,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=2605. Research-output counters on the same page: Projekte (5) | Publikationen (24) | Vorträge / Veranstaltungen (8). Other stated functions: Auswahlkommission - Mitglied. Also listed as staff of the degree programmes/units: Angewandte Informatik (B); Angewandte Informatik (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Stefan Herter,Prof. Dr.-Ing. Stefan Herter,Hochschullehrer*in; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=14181,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=14181. Also listed as staff of the degree programmes/units: Maschinenbau (B); Maschinenbau (B) FW; Zentrum für berufsbegleitendes und weiterbildendes Studium. Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Andreas Heuer,Prof. Dr.-Ing. Andreas Heuer,Hochschullehrer*in; Lehr- und Forschungsgebiet: Konstruktiver Ingenieurbau; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=3961,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=3961. Research-output counters on the same page: Projekte (9). Schwerpunkte (verbatim): Brückenbau, Verbundbau, Stahlbetonbau, Mauerwerksbau, Flächentragwerke. Also listed as staff of the degree programmes/units: Bauingenieurwesen (B); Bauingenieurwesen (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Dietmar Hillebrand,Prof. Dr. Dietmar Hillebrand,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Mathematik; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=4214,"RESEARCH GROUP/LAB: listed under Money, Finance, Trade and Development (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=4214. Research-output counters on the same page: Publikationen (25) | Vorträge / Veranstaltungen (4). Schwerpunkte (verbatim): Quantitative Finance, Asset Management. Other stated functions: Auswahlkommission - Vorsitzende*r, Prüfungsausschuss - Mitglied. Also listed as staff of the degree programmes/units: Finanzdienstleistungen - Risikomanagement (M); Finanzmathematik, Aktuarwissenschaften und Risikomanagement (M); Quantitative Finance and Data Science (M); Wirtschaftsmathematik (B). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Axel Hochstein,Prof. Dr. Axel Hochstein,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Data Science, Künstliche Intelligenz; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=10628,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=10628. Research-output counters on the same page: Projekte (2). Schwerpunkte (verbatim): Machine Learning, Künstliche Neuronale Netze, Zeitreihenanalysen, NLP, Sprachmodellierung. Other stated functions: Fachbereichsrat - Mitglied. Also listed as staff of the degree programmes/units: FB4 Fachbereichsrat; Wirtschaftsinformatik (B); Wirtschaftsinformatik (M). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Antje Hoffmann,Prof. Dr. Antje Hoffmann,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Betriebswirtschaftslehre, Logistik, International Management, Marketing, Innovationsmanagement und -kommunikation; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=4297,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=4297. Schwerpunkte (verbatim): Strategic Consulting, Operations and Logistics, Marketing, Pricing, Innovation. Other stated functions: Praktikumsbeauftragte*r, Prüfungsberater*in, Studienfachberater*in. Also listed as staff of the degree programmes/units: Wirtschaftskommunikation (B); Wirtschaftskommunikation (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Ullrich Hoppe,Prof. Dr.-Ing. Ullrich Hoppe,Hochschullehrer*in; Lehr- und Forschungsgebiet: Fahrdynamik und Simulation; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=2611,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=2611. Research-output counters on the same page: Projekte (2) | Publikationen (1) | Vorträge / Veranstaltungen (3). Schwerpunkte (verbatim): Simulation, MKS, MATLAB, FEM, Fahrdynamik, Schwingungstechnik, Konstruktionslehre, Elastomertechnik Schienenfahrzeugtechnik. Also listed as staff of the degree programmes/units: Fahrzeugtechnik (B); Fahrzeugtechnik (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Hans Henning von Horsten,Prof. Dr. rer. nat. Hans Henning von Horsten,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Industrielle Produktionsverfahren, Bioprozesstechnik, Prozesshygiene, Aufarbeitungstechnik, Zellkulturtechnik, Qualitätsmanagement, GMP, Produktionsmanagement; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=8155,"RESEARCH GROUP/LAB: listed under Gesundheit (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=8155. Research-output counters on the same page: Projekte (6) | Publikationen (33) | Patente (10) | Vorträge / Veranstaltungen (15) | Begutachtungen (4). Schwerpunkte (verbatim): Pharmazeutische Biotechnologie, Zelllinien- und Prozessentwicklung, Kohlehydrat- und Proteinchemie. Other stated functions: Auswahlkommission - Mitglied, BAföG - Beauftragte*r, Prüfungsausschuss - Stellvertretende*r Vorsitzende*r. Also listed as staff of the degree programmes/units: Betriebliche Umweltinformatik (M); Ingenieurinformatik (B); Life Science Engineering (B); Life Science Engineering (M); Life Science Management (M) PG; Umweltinformatik (B). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Borislav Hristov,Prof. Dr.-Ing. Borislav Hristov,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Straßen- und Verkehrswesen, Vermessungskunde Road and Transportation Engineering and Geodesy; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,https://www.reguvis.de/bautechnik-und-baubetrieb/schneider-bautabellen/herausgeber-und-autoren/prof-dr-ing-borislav-hristov.html,https://www.htw-berlin.de/hochschule/personen/person/?eid=11034,"RESEARCH GROUP/LAB: listed under Sustainable Smart Cities (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=11034. Research-output counters on the same page: Projekte (21) | Publikationen (45) | Patente (1) | Vorträge / Veranstaltungen (74) | Betreute Promotionen (1) | Preise / Auszeichnungen (1) | Begutachtungen (10) | Mitgliedschaften (14). Schwerpunkte (verbatim): Planung und Entwurf von Innerorts- und Außerortsstraßen, Entwurf von plangleichen und planfreien Knotenpunkten; Urbane Mobilität; Untersuchung des Blick- und Fahrverhaltens sowie der physiologischen Reaktionen von verletzlichen Verkehrsteilnehmer_innen und Kraftfahrer_innen im Feld und im Fahrsimulator (Human Factors); Wahrnehmung von Verkehrszeichen und Markierungen bei Helligkeit und Dunkelheit; Orientierungssichtweite; ""Intelligente"" Straßen und intelligentes Warnlichtsystem für Fußgängerüberwege (Zebrastreifen); Verkehrssicherheit; Straßenbau und -erhaltung; Dimensionierung von Straßenbefe…. Also listed as staff of the degree programmes/units: Bauingenieurwesen (B); Bauingenieurwesen (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Jürgen Huber,Prof. Jürgen Huber,Hochschullehrer*in; Lehr- und Forschungsgebiet: Kommunikationsdesign; Fachbereich 5: Gestaltung und Kultur; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=2155,"RESEARCH GROUP/LAB: HTW states lab leadership — Laborleiter*in — Analoges und digitales Druckstudio | Laborleiter*in — Buchbinderei / Präsentationstechnik | Hochschullehrer*in, Anrechnung von Prüfungsleistungen - Beauftragte*r, Prüfungsausschuss - Mitglied, Laborleiter*in, Studienfachberater*in — Kommunikationsdesign (B) (source https://www.htw-berlin.de/hochschule/personen/person/?eid=2155). Research-output counters on the same page: Projekte (4) | Publikationen (6) | Vorträge / Veranstaltungen (7). Schwerpunkte (verbatim): 2D-Design, Typografie. Other stated functions: Anrechnung von Prüfungsleistungen - Beauftragte*r, Laborleiter*in, Prüfungsausschuss - Mitglied, Studienfachberater*in. Also listed as staff of the degree programmes/units: Analoges und digitales Druckstudio; Buchbinderei / Präsentationstechnik; Kommunikationsdesign (B). Source of professorship: HTW Professor_innenprofile-Katalog."
Alexander Huhn,Prof. Dr. Alexander Huhn,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Angewandte Informatik; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=3534,"RESEARCH GROUP/LAB: HTW states lab leadership — Laborleiter*in — FB4 Labor NTSW (source https://www.htw-berlin.de/hochschule/personen/person/?eid=3534). Research-output counters on the same page: Projekte (4) | Publikationen (9) | Vorträge / Veranstaltungen (7) | Begutachtungen (1). Schwerpunkte (verbatim): Drahtlose Netzwerke Mobile Applikationen Hardwarenahe Programmierung Internet of Things Smart City. Other stated functions: Laborleiter*in, Prüfungsausschuss - Mitglied. Also listed as staff of the degree programmes/units: Angewandte Informatik (B); Angewandte Informatik (M); FB4 Labor NTSW; Professional IT Business and Digitalization (M) FW. Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Sami Hussein,Prof. Dr.-Ing. Sami Hussein,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Embedded Systems Design, Mikrocontroller und Embedded Software Design, Robotik; Fachbereich 1: Ingenieurwissenschaften - Energie und Information; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=14246,"RESEARCH GROUP/LAB: HTW states lab leadership — Laborleiter*in — Informationstechnik | Laborleiter*in — Labore (source https://www.htw-berlin.de/hochschule/personen/person/?eid=14246). Schwerpunkte (verbatim): Low-Level Software-Design für Mikrocontroller und Embedded Systems, Embedded Echtzeitbetriebssysteme und Echtzeitdatenverarbeitung, Mensch-Roboter-Interaktion für kollaborative Robotersysteme. Other stated functions: Auswahlkommission - Vorsitzende*r, Laborleiter*in. Also listed as staff of the degree programmes/units: Informations- und Kommunikationstechnik (B); Informations- und Kommunikationstechnik (M); Informationstechnik; Labore. Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Heike Marita Hölzner,Prof. Dr. Heike Marita Hölzner,Hochschullehrer*in; Lehr- und Forschungsgebiet: Entrepreneurship und Mittelstandsmanagement; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,https://entrepreneurship.htw-berlin.de,https://www.htw-berlin.de/hochschule/personen/person/?eid=11342,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=11342. Research-output counters on the same page: Projekte (8) | Publikationen (42) | Vorträge / Veranstaltungen (62) | Preise / Auszeichnungen (3) | Mitgliedschaften (3). Schwerpunkte (verbatim): Ideen- und Geschäftsmodellentwicklung, Gründungsmanagement, Gründungsfinanzierung, Deep Tech, Digitalisierung und Digitale Transformation, Digitale Bildung. Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Heiko Hübert,Prof. Dr.-Ing. Heiko Hübert,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Eingebettete Systeme und System-on-Chips, Eingebettete Systeme der Gesundheitstechnik, Digitalelektronik, Mikrocomputertechnik, Gesundheitselektronik, Robotik/AI; Fachbereich 1: Ingenieurwissenschaften - Energie und Information; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=9695,"RESEARCH GROUP/LAB: HTW states lab leadership — Laborleiter*in — Digitale Systemkomponenten | Laborleiter*in — Labore (source https://www.htw-berlin.de/hochschule/personen/person/?eid=9695). RESEARCH GROUP/LAB: listed under Gesundheit (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=9695. Research-output counters on the same page: Publikationen (8) | Vorträge / Veranstaltungen (3). Schwerpunkte (verbatim): Hardware und Software Eingebettete Systeme, (Soziale) Robotik, Bild- und Videoverarbeitung, Computerarchitekturen, Profiling. Other stated functions: Laborleiter*in, Studiengangssprecher*in. Also listed as staff of the degree programmes/units: Digitale Systemkomponenten; Gesundheitselektronik (B); Labore. Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Thomas Hücker,Prof. Dr.-Ing. Thomas Hücker,Hochschullehrer*in; Lehr- und Forschungsgebiet: Elektrotechnik; Fachbereich 1: Ingenieurwissenschaften - Energie und Information; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=10160,RESEARCH GROUP/LAB: HTW states lab leadership — Laborleiter*in — Hochspannungstechnik / Betriebsmitteldiagnostik | Laborleiter*in — Labore (source https://www.htw-berlin.de/hochschule/personen/person/?eid=10160). Research-output counters on the same page: Projekte (8) | Publikationen (37) | Patente (5) | Vorträge / Veranstaltungen (1) | Betreute Promotionen (1) | Preise / Auszeichnungen (1) | Begutachtungen (1) | Mitgliedschaften (2). Schwerpunkte (verbatim): Hochspannungstechnik EMV Elektrische Anlagen und Netze Netzanbindung Erneuerbare Energien Projekt Business Skills. Other stated functions: Laborleiter*in. Also listed as staff of the degree programmes/units: Elektrotechnik (B); Elektrotechnik (M); Hochspannungstechnik / Betriebsmitteldiagnostik; Labore. Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog.
