name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Konrad Rieck,Prof. Dr. Konrad Rieck,"Fachgebietsleitung, Maschinelles Lernen und IT-Sicherheit (MLSec), Institut für Softwaretechnik und Theoretische Informatik, Fakultät IV Elektrotechnik und Informatik, TU Berlin","BIFOLD – Berlin Institute for the Foundations of Learning and Data (Research Group Lead, Machine Learning and Security / MLSec) — bifold.berlin/research/people",https://www.tu.berlin/mlsec,https://www.tu.berlin/mlsec,"MLSec group page: 'Das Fachgebiet ist Teil des neuen Berlin Institute for the Foundations of Learning and Data (BIFOLD). Zuvor war die Forschungsgruppe von Prof. Rieck an der Technischen Universität Braunschweig und an der Universität Göttingen tätig' (previously at TU Braunschweig/Göttingen, now BIFOLD/TU Berlin)."
Wojciech Samek,Prof. Dr. Wojciech Samek (FGL Gem. Berufung Berliner Modell),"Fachgebietsleitung, Maschinelles Lernen und Kommunikation, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Fraunhofer Heinrich-Hertz-Institut (HHI) — Head of Artificial Intelligence Department, Head of Explainable Artificial Intelligence Group; BIFOLD — Fellow",https://www.hhi.fraunhofer.de/en/departments/ai,https://www.tu.berlin/vcard/wojciech.samek/32432,"TU Berlin vcard shows only 'FGL Gem. Berufung Berliner Modell' with no partner named; Fraunhofer HHI's own AI department page names 'Wojciech Samek — Head of Artificial Intelligence Department, Head of Explainable Artificial Intelligence Group' confirming the joint appointment partner. BIFOLD directory lists him as a Fellow."
Patrick Scheele,"No 'Prof.' title shown on the TU Berlin vcard page (heading reads plainly 'Patrick Scheele'), despite 'FGL Gem. Berufung Berliner Modell' (joint-appointment department-head classification) and his listing in the main Fachgebiete table as chair holder for Mikrowellen- und Optoelektronik (MO).","Fachgebietsleitung, Mikrowellen- und Optoelektronik (MO), Institut für Hochfrequenz- und Halbleiter-Systemtechnologien, Fakultät IV Elektrotechnik und Informatik, TU Berlin",Joint appointment under the Berlin model stated on the TU Berlin vcard page; partner institution not named on the page.,,https://www.tu.berlin/vcard/patrick.scheele,"LOW CONFIDENCE: unclear whether he currently holds professorial rank as of the snapshot date, or whether this is an interim/pending appointment (Vertretungsprofessur) — the vcard omits any 'Prof.' honorific unlike every other entry in this table. Row kept per the low-confidence-beats-missing rule; recommend a second check closer to any TU Berlin press announcement for MO."
Sebastian Schelter,Prof. Dr.-Ing. Sebastian Schelter (Full Professor at Technische Universität Berlin and BIFOLD),"Fachgebietsleitung, Management von Data Science Prozessen, Institut für Softwaretechnik und Theoretische Informatik, Fakultät IV Elektrotechnik und Informatik, TU Berlin","BIFOLD – Berlin Institute for the Foundations of Learning and Data (Research Group Lead / Full Professor, Management of Data Science Processes / DEEM) — bifold.berlin/research/people",https://deem.berlin,https://deem.berlin/#professor,"DEEM Lab page, own words: 'Sebastian Schelter is a Full Professor at the Berlin Institute on the Foundations of Learning and Data (BIFOLD) and Technische Universität Berlin ... Full Professor at Technische Universität Berlin and BIFOLD.'"
Stefan Schmid,Prof. Dr. Stefan Schmid,"Fachgebietsleitung, Intelligent Networks (INET), Institut für Telekommunikationssysteme, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/eninet/,https://www.tu.berlin/eninet/ueber-uns,
Martin Schneider-Ramelow,Prof. Dr.-Ing. Martin Schneider-Ramelow,"Fachgebietsleitung, Werkstoffe der Hetero-Systemintegration (WHS), Institut für Hochfrequenz- und Halbleiter-Systemtechnologien, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Possible Fraunhofer-Institut für Zuverlässigkeit und Mikrointegration (IZM) affiliation — his TU Berlin office address (Gustav-Meyer-Allee 25, 13355 Berlin) is identical to Ulrike Ganesh's (DHIMES chair, same institute), whose page explicitly confirms she directs Fraunhofer IZM at that address. Schneider-Ramelow's own pages do not explicitly name Fraunhofer, so this is not asserted as confirmed.",https://www.tu.berlin/whs,https://www.tu.berlin/whs/ueber-uns/leitung,"UNCLEAR / address-only signal: both the WHS Fachgebiet page and the leadership sub-page give only name, room, and the Gustav-Meyer-Allee 25 address (the Fraunhofer IZM campus in Berlin-Wedding); no sentence naming Fraunhofer IZM was found for Schneider-Ramelow specifically, unlike for Ganesh. Flagged rather than asserted."
Rolf Schuhmann,Prof. Dr. Rolf Schuhmann (FGL Strukturprofessur),"Fachgebietsleitung, Theoretische Elektrotechnik (TET), Institut für Hochfrequenz- und Halbleiter-Systemtechnologien, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/tet,https://www.tu.berlin/vcard/rolf.schuhmann/32432,
Stefan Schulte,Prof. Dr.-Ing. Stefan Schulte,"Fachgebietsleitung, Software and Business Engineering (SBE), Institut für Wirtschaftsinformatik und Quantitative Methoden, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/sbe,https://www.tu.berlin/sbe/ueber-uns/leitung,
Jean-Pierre Seifert,Prof. Jean-Pierre Seifert (Chair),"Fachgebietsleitung, Security in Telecommunications (SECT), Institut für Softwaretechnik und Theoretische Informatik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",BIFOLD – Berlin Institute for the Foundations of Learning and Data (Fellow) — bifold.berlin/research/people,https://www.tu.berlin/sect,https://www.tu.berlin/sect/ueber-uns/team,"SECT group page lists 'Chair: Prof. Jean-Pierre Seifert' (no 'Dr.' in the on-page string, recorded verbatim). BIFOLD directory lists him as a Fellow."
Henning Sprekeler,Prof. Dr. Henning Sprekeler (W3 Professur),"Fachgebietsleitung, Modellierung kognitiver Prozesse (MKP), Institut für Softwaretechnik und Theoretische Informatik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/cognition,https://www.tu.berlin/cognition/ueber-uns/leitung,
Slawomir Stanczak,Prof. Dr.-Ing. Slawomir Stanczak (ordentlicher Professor),"Fachgebietsleitung, Netzwerk-Informationstheorie (NetIT), Institut für Telekommunikationssysteme, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Fraunhofer-Institut für Nachrichtentechnik, Heinrich-Hertz-Institut (HHI) — Leiter der Abteilung Drahtlose Kommunikation und Netze (Head of Department, Wireless Communications and Networks); BIFOLD — Fellow",https://www.tu.berlin/netit,https://www.tu.berlin/netit/prof-dr-ing-slawomir-stanczak,"Own page: 'Seit 2015 ist er ordentlicher Professor für Netzwerktheorie an der TU Berlin und Leiter der Abteilung Drahtlose Kommunikation und Netze am Fraunhofer-Institut für Nachrichtentechnik, Heinrich-Hertz-Institut (HHI).' BIFOLD directory lists him as a Fellow."
Michel Steuwer,Prof. Dr. Michel Steuwer,"Fachgebietsleitung, Programmiersprachen (COMPL), Institut für Softwaretechnik und Theoretische Informatik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/compl,https://www.tu.berlin/compl/ueber-uns/leitung-des-fachgebietes,
Kai Strunz,Prof. Dr.-Ing. Kai Strunz,"Fachgebietsleitung, Energieversorgungsnetze und Integration erneuerbarer Energien (SENSE), Institut für Energie- und Automatisierungstechnik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/sense,https://www.tu.berlin/sense/ueber-uns/leitung,
Bernd Szyszka,Prof. Dr. Bernd Szyszka,"Fachgebietsleitung, Technologie für Dünnschicht-Bauelemente (TFD), Institut für Hochfrequenz- und Halbleiter-Systemtechnologien, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Fraunhofer-Institut für Elektronenstrahl- und Plasmatechnik (FEP), Dresden — widely documented as his primary research-institute affiliation for thin-film deposition technology, but not explicitly re-stated on the specific TFD page excerpt reviewed in this pass; not asserted without a page citation.",https://www.tu.berlin/tfd,https://www.tu.berlin/tfd/ueber-uns,TFD group page describes the research programme in detail but the excerpt reviewed did not contain a sentence explicitly naming a partner institute for Szyszka personally; recommend re-checking the full page before asserting a Fraunhofer FEP affiliation.
Stefan Tai,Prof. Dr.-Ing. Stefan Tai,"Fachgebietsleitung, Wirtschaftsinformatik Information Systems Engineering (ISE), Institut für Wirtschaftsinformatik und Quantitative Methoden, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/ise/,https://www.tu.berlin/ise/team/prof-dr-ing-stefan-tai,
Roland Thewes,Prof. Dr. Roland Thewes (FGL Strukturprofessur),"Fachgebietsleitung, Sensorik und Aktuatorik (SE), Institut für Energie- und Automatisierungstechnik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/se,https://www.tu.berlin/se/ueber-uns/team,
Marc Toussaint,Prof. Dr. Marc Toussaint (FGL Strukturprofessur),"Fachgebietsleitung, Intelligente Systeme (IS), Institut für Technische Informatik und Mikroelektronik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://argmin.lis.tu-berlin.de/de/,https://www.tu.berlin/vcard/toussaint/32432,
Stephan Völker,Prof. Dr.-Ing. Stephan Völker,"Fachgebietsleitung, Lichttechnik (LT), Institut für Energie- und Automatisierungstechnik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/li,https://www.tu.berlin/li/ueber-uns/team-personen/prof-dr-ing-stephan-voelker,"Own page lists board/advisory memberships including 'Kurator des Fraunhofer IPK 2025-2028'; this is an external advisory-board seat, not a research-group leadership role, so not recorded as a second affiliation."
Thomas Wiegand,Prof. Dr. Thomas Wiegand (FGL Strukturprofessur),"Fachgebietsleitung, Medientechnik (IC), Institut für Telekommunikationssysteme, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Fraunhofer Heinrich-Hertz-Institut (HHI) — widely documented as Executive Director of Fraunhofer HHI; not explicitly re-confirmed on the specific vcard page fetched in this pass (page contained only contact details), so listed with caution rather than as fully confirmed.",https://www.tu.berlin/vcard/thomas.wiegand,https://www.tu.berlin/vcard/thomas.wiegand,"TU Berlin vcard page for the 'Medientechnik/IC' chair contained only contact details and 'FGL Strukturprofessur'; no sentence naming Fraunhofer HHI was present on that specific page, though he is widely known to direct Fraunhofer HHI. Recommend confirming via a Fraunhofer HHI leadership page before treating as fully verified."
Lars Zimmermann,Prof. Dr. Lars Zimmermann (FGL Gem. Berufung Berliner Modell),"Fachgebietsleitung, Siliziumphotonik, Institut für Hochfrequenz- und Halbleiter-Systemtechnologien, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Joint appointment under the Berlin model stated on the TU Berlin vcard page; partner institution not named on the page. (IHP – Leibniz-Institut für innovative Mikroelektronik, Frankfurt (Oder), is publicly known to be closely associated with TU Berlin silicon photonics research, but this was not confirmed on any page fetched in this pass, so not asserted.)",,https://www.tu.berlin/vcard/lars.zimmermann/32432,"TU Berlin vcard page gives only 'FGL Gem. Berufung Berliner Modell', no partner institution named on the page."
Thorsten Koch,Prof. Dr. Thorsten Koch (FGL Gem. Berufung Berliner Modell),"Fachgebietsleitung, Software und Algorithmen für die diskrete Optimierung, Institut für Mathematik, Fakultät II Mathematik und Naturwissenschaften, TU Berlin (primary chair); Zweitmitgliedschaft in Fakultät IV Elektrotechnik und Informatik (listed on the EECS 'Professuren & Fachgebiete' page under 'Zweitmitgliedschaften').","Joint appointment under the Berlin model stated on the TU Berlin vcard page; partner institution not explicitly named there. His office address (Kaiserin-Augusta-Allee 104, 10553 Berlin, per his vcard) differs from the Fachgebiet page's address (Straße des 17. Juni 136 / MA building); Kaiserin-Augusta-Allee is a Zuse Institute Berlin (ZIB) location, consistent with the public fact that Koch also works at ZIB, but this was not stated in so many words on any page fetched, so it is flagged rather than asserted as confirmed.",https://www.tu.berlin/shado,https://www.tu.berlin/vcard/thorsten.koch,"Listed on https://www.tu.berlin/eecs/einrichtungen/professuren-fachgebiete under the 'Zweitmitgliedschaften' table: 'Koch, Thorsten | Software und Algorithmen für die diskrete Optimierung | Fakultät II.'"
Sebastian Pokutta,Prof. Dr. Sebastian Pokutta (FGL Strukturprofessur),"Fachgebietsleitung, Mathematische Optimierung, Institut für Mathematik, Fakultät II Mathematik und Naturwissenschaften, TU Berlin (primary chair); Zweitmitgliedschaft in Fakultät IV Elektrotechnik und Informatik (listed on the EECS 'Professuren & Fachgebiete' page under 'Zweitmitgliedschaften').","Zuse Institute Berlin (ZIB) — Vice President; MATH+ (Berlin Mathematics Research Center, Cluster of Excellence) — Chair; MODAL (Object-oriented Modelling, Algorithms and Data for Decision Support) — Chair",https://www.pokutta.com/,https://www.tu.berlin/ai,"Own personal site self-description: 'Professor @TUBerlin, Vice President @ZuseInstitute, Chair @MATH+, Chair @MODAL.' Group works explicitly on 'Artificial Intelligence, Optimization, and Machine Learning', including AI4Science/AI4Math. Listed on the EECS Fachgebiete page under 'Zweitmitgliedschaften': 'Pokutta, Sebastian | Mathematische Optimierung | Fakultät II', with Fachgebiet link to tu.berlin/ai."
Martin Skutella,Prof. Dr. Martin Skutella (Einstein Professor of Mathematics and Computer Science),"Fachgebietsleitung, Kombinatorische Optimierung und Graphenalgorithmen, Institut für Mathematik, Fakultät II Mathematik und Naturwissenschaften, TU Berlin (primary chair); Zweitmitgliedschaft in Fakultät IV Elektrotechnik und Informatik (listed on the EECS 'Professuren & Fachgebiete' page under 'Zweitmitgliedschaften').",,https://www3.math.tu-berlin.de/coga/,https://www3.math.tu-berlin.de/coga/team/skutella/,"Own page: 'Prof. Dr. Martin Skutella, Einstein Professor of Mathematics and Computer Science, Fakultät II - Mathematik und Naturwissenschaften.' Listed on the EECS Fachgebiete page under 'Zweitmitgliedschaften': 'Skutella, Martin | Kombinatorische Optimierung und Graphenalgorithmen | Fakultät II.'"
Gabriele Steidl,Prof. Dr. Gabriele Steidl,"Fachgebietsleitung, Angewandte Mathematik, Institut für Mathematik, Fakultät II Mathematik und Naturwissenschaften, TU Berlin (primary chair); Zweitmitgliedschaft in Fakultät IV Elektrotechnik und Informatik (listed on the EECS 'Professuren & Fachgebiete' page under 'Zweitmitgliedschaften').",,,https://www.tu.berlin/imageanalysis,"Her personal page (page.math.tu-berlin.de/~steidl/) returned essentially no content on fetch; the group page tu.berlin/imageanalysis confirms an active ML/imaging research group ('Gabriele Steidl has become one of the CNRS Fellow-Ambassadors 2026'; group papers at ICML/ICLR/AAAI 2025-2026) and lists her as its lead. Listed on the EECS Fachgebiete page under 'Zweitmitgliedschaften': 'Steidl, Gabriele | Angewandte Mathematik | Fakultät II.'"
Stefan Chmiela,"Dr. Stefan Chmiela (Research Junior Group Lead, BIFOLD)","Research Junior Group Lead, Machine Learning for Molecular Simulation in Quantum Chemistry, within the Machine Learning (ML) group / Klaus-Robert Müller chair, TU Berlin. Not a chair holder on the Fakultät IV 'Professuren & Fachgebiete' table (independent junior group, not a professorship).",BIFOLD – Berlin Institute for the Foundations of Learning and Data,https://www.tu.berlin/en/ml,https://bifold.berlin/people/dr-stefan-chmiela.html,"BIFOLD people directory: 'Dr. Stefan Chmiela, Technische Universität Berlin, Machine Learning for Molecular Simulation in Quantum Chemistry ... Research Junior Group Lead, Affiliation: BIFOLD. Dr. Stefan Chmiela leads the Research Training Group Machine Learning for Quantum Molecular Simulation.'"
Shinichi Nakajima,"PhD Shinichi Nakajima (Research Junior Group Lead, BIFOLD)","Research Junior Group Lead, Probabilistic Modeling and Inference, within the Machine Learning (ML) group / Klaus-Robert Müller chair, TU Berlin. Not a chair holder on the Fakultät IV 'Professuren & Fachgebiete' table (independent junior group, not a professorship).",BIFOLD – Berlin Institute for the Foundations of Learning and Data,https://www.tu.berlin/en/ml,https://bifold.berlin/people/phd-shinichi-nakajima.html,"BIFOLD people directory: 'PhD Shinichi Nakajima, Technische Universität Berlin, Probabilistic Modeling and Inference ... Research Junior Group Lead, Affiliation: BIFOLD. Dr. Shinichi Nakajima is a member of Machine Learning Group in Technische Universität Berlin.'"
Alexander von Lühmann,"Dr. Alexander von Lühmann (Research Junior Group Lead, BIFOLD)","Head of the independent research group 'Intelligent Biomedical Sensing (IBS)', TU Berlin. Not a chair holder on the Fakultät IV 'Professuren & Fachgebiete' table (independent junior group, not a professorship).",BIFOLD – Berlin Institute for the Foundations of Learning and Data,https://ibs-lab.com/,https://bifold.berlin/people/dr-alexander-von-luehmann.html,"BIFOLD people directory: 'Dr. Alexander von Lühmann, Technische Universität Berlin, Intelligent Biomedical Sensing (IBS) ... Research Junior Group Lead. Alexander von Lühmann is currently the head of the independent research group Intelligent Biomedical Sensing (IBS) at BIFOLD.'"
Steffen Zeuch,"Dr. Steffen Zeuch (Research Junior Group Lead, BIFOLD)","Research Junior Group Lead, Distributed Data Stream Processing in Heterogeneous Environments, within the Database Systems and Information Management (DIMA) group / Volker Markl chair, TU Berlin. Not a chair holder on the Fakultät IV 'Professuren & Fachgebiete' table (independent junior group, not a professorship).",BIFOLD – Berlin Institute for the Foundations of Learning and Data,,https://bifold.berlin/people/dr-steffen-zeuch.html,"BIFOLD people directory: 'Dr. Steffen Zeuch, Database Systems and Information Management (DIMA), Distributed Data Stream Processing in Heterogeneous Environments ... Research Junior Group Lead, Affiliation: BIFOLD.'"
Manfred Opper,"Prof. Dr. Manfred Opper — status as of the snapshot date is UNCLEAR. BIFOLD's own directory still lists him as 'Fellow | BIFOLD, Professor for Computer Science | School IV EECS, Technische Universität Berlin', but he does NOT appear on TU Berlin's current (2026-08-06) Fakultät IV 'Professuren & Fachgebiete' table, and his linked group homepage (ki.tu-berlin.de) resolves to a TU Berlin 'page not found' notice for a defunct predecessor site.","Formerly Fachgebiet 'Künstliche Intelligenz' (Artificial Intelligence group), Fakultät IV EECS, TU Berlin, per BIFOLD's listing; not present on the current Fachgebiete table, consistent with retirement/emeritus status, which is not explicitly confirmed anywhere.","BIFOLD – Berlin Institute for the Foundations of Learning and Data (Fellow, per BIFOLD's own directory, though this appears to be a stale entry — most recent listed publication 2022, most recent listed BIFOLD news item 2020)",https://www.ki.tu-berlin.de/,https://bifold.berlin/people/prof-dr-manfred-opper.html,"LOW CONFIDENCE: included per the rule that an unresolved case must become a row rather than a silent gap. BIFOLD lists him as an active TU Berlin EECS Fellow, but the corroborating TU Berlin sources (current Fachgebiete table; his own group site) do not confirm current active status — likely professor emeritus, unconfirmed. Needs verification against a current TU Berlin HR/emeritus list before being counted."
